dataset,feature,beta_sex,p_sex,q_sex,p_age,q_age,R2
metabolome,fid_23534,-0.057995730870689224,4.204130219734719e-46,7.121281800775138e-46,1.3973030667765623e-27,5.9987666142648966e-27,0.03338835586375277
metabolome,fid_23499,0.004960790434296914,8.058760657919471e-28,1.2015756909113464e-27,6.638413393761063e-15,1.1093724396285267e-14,0.01773777779048391
metabolome,fid_23569,-0.07082267258109001,0,0,1.2544331843023508e-5,1.4873993471013588e-5,0.14194306096766562
metabolome,fid_23541,-1.8806315166889145e-4,0.9127770133704766,0.9164575658437447,1.9960588708181837e-22,4.51835144394298e-22,0.010236681272066561
metabolome,fid_23506,-0.011365979223545755,1.9133172039799242e-50,3.3084443318819526e-50,1.8476373879919203e-22,4.220749629449432e-22,0.03301147793486059
metabolome,fid_23576,-0.005342868165224891,3.368378566577589e-9,4.071486713969998e-9,1.725308774805564e-8,2.2492245284114417e-8,0.007612758679928944
metabolome,fid_23548,-2.740958494188055e-4,0.6744679560455302,0.6799292350418503,1.084217815491964e-22,2.5230863182943834e-22,0.01040477895937586
metabolome,fid_23513,0.0015460844713063558,0.017768122598816223,0.019751171996005533,1.0808764008566201e-21,2.2808324051974443e-21,0.01025453988174152
metabolome,fid_23416,-0.010904289902161957,1.3493779230696704e-4,1.5627679202062693e-4,1.4273002889005552e-20,2.937171668894531e-20,0.011097478350940881
metabolome,fid_23555,-0.021794977416738793,0,0,0.017469053181974125,0.018199975909253378,0.16515338251879175
metabolome,fid_23492,0.004076379616131338,1.9921949120962456e-46,3.3976474870682544e-46,3.7160893392214275e-11,5.442977914506679e-11,0.024098907451225893
metabolome,fid_23520,-0.01897714852035625,1.3390213547644211e-164,6.174376246969275e-164,6.369167205672288e-26,2.1431386948816214e-25,0.0833440121610215
metabolome,fid_23581,-1.4888678719185755,2.4965370662283603e-20,3.4923467948924816e-20,1.3815937930807755e-5,1.622721011684496e-5,0.010819883472138137
metabolome,fid_23611,-0.887925581211488,1.0423923197454028e-78,2.1811402320723134e-78,7.903519004920706e-46,1.78906930202296e-44,0.05489327069313976
metabolome,fid_23636,-2.2901412677576585,5.290771249165546e-147,1.9960636985488199e-146,3.775840406088481e-24,1.0001960224638636e-23,0.0738057604299458
metabolome,fid_23616,-0.017045308216408706,0.4473118388054931,0.4602506110023462,4.3852611678634684e-14,6.999551479474383e-14,0.006526931526565138
metabolome,fid_23591,-1.773059065523862,3.83288228950069e-164,1.7352503456103124e-163,0.0011178668510594932,0.0012262063696643782,0.07315973442790835
metabolome,fid_23641,-0.8644127907538771,5.936446452474172e-69,1.1731548941794197e-68,3.670744686150942e-21,7.680801906315838e-21,0.03919219149981523
metabolome,fid_23621,0.3134637708258561,1.643935780904148e-17,2.224673964375722e-17,7.933379000157627e-8,1.0027468888524106e-7,0.01046589932528963
metabolome,fid_23596,-2.9123045966326546,2.851010333370004e-197,1.6509338907189093e-196,2.252528082892603e-27,9.347991544004304e-27,0.09683025349463226
metabolome,fid_23646,0.25819865711808376,3.5981179286548365e-13,4.666309188724241e-13,6.452446546578697e-44,1.2358916846908427e-42,0.024659606525954447
metabolome,fid_23626,0.20544586488983685,5.896369491824908e-7,6.958274897935556e-7,1.6509245457183044e-4,1.8943788566076397e-4,0.004272235310291306
metabolome,fid_23601,-0.5655323742389744,3.668546648414131e-26,5.405136777840939e-26,1.7051717757586462e-14,2.757063455609759e-14,0.018059853641632317
metabolome,fid_23631,-0.1797126697852811,0.003280357294868819,0.0036959681738567233,1.349208115449441e-29,6.856180015243079e-29,0.014465158926957211
metabolome,fid_23586,-2.9498487028908693,3.9306937475600254e-125,1.2234284289280579e-124,1.0506011473201992e-11,1.547927134217335e-11,0.05956100066345971
metabolome,fid_23606,-2.3900821620969497,3.280553040302241e-200,1.9448993024649002e-199,1.1714286938397407e-35,9.72285815886985e-35,0.10118320068210018
metabolome,fid_23473,-0.003531906036222004,2.514361227413422e-43,4.201851984066725e-43,3.8695401590656374e-59,1.3764507137247768e-57,0.044049520257062325
metabolome,fid_23404,-0.1803590024066955,9.174356050968159e-36,1.4367387777931268e-35,5.592614153904166e-26,1.9341123948918575e-25,0.028027138840810983
metabolome,fid_23481,5.964332770474508e-7,2.914217804993353e-96,7.3296993277105545e-96,4.6766166028230925e-6,5.652803563606553e-6,0.04415040156217931
metabolome,fid_23430,-0.0015870208217090402,1.0816771196092938e-270,8.161745538870126e-270,4.3628535094914794e-15,7.440757012762866e-15,0.12168672220688559
metabolome,fid_23523,-2.454984584023366e-5,2.2665956839500997e-58,4.211808397787872e-58,7.905423847936107e-24,2.0086229980980517e-23,0.03709881871689413
metabolome,fid_23429,-3.327940129449731e-5,2.721687966886153e-9,3.3220603125228044e-9,7.783246838557714e-24,1.9979674874235784e-23,0.014856914661043108
metabolome,fid_23558,-6.53112532338251e-4,0,0,1.9895124873454365e-4,2.2517664061318804e-4,0.19376474853954284
metabolome,fid_23530,-2.9602687869180787e-5,2.291119705918505e-17,3.08372327985788e-17,8.792875250632665e-25,2.5165815372500386e-24,0.019064765745474443
metabolome,fid_23495,2.1049119188257714e-6,7.562472773381653e-90,1.7598651594131135e-89,1.2309626239736404e-10,1.761549961893313e-10,0.042900422556455764
metabolome,fid_23565,-6.803902890441077e-4,0,0,9.417135521573505e-13,1.4297967956535383e-12,0.14929031107075452
metabolome,fid_23537,-2.6795383635616505e-6,0.07367862319177917,0.07907748782221127,4.626663767887154e-20,9.366172993527653e-20,0.009610539423227649
metabolome,fid_23502,6.262417926271338e-7,0.00962488227763219,0.010795476068155023,2.8504367271963276e-19,5.502005775751051e-19,0.009231557015310088
metabolome,fid_23572,-1.799303341842362e-4,5.53107370923543e-13,7.135944837303741e-13,9.233464644259057e-14,1.4551472762155095e-13,0.011790036308444884
metabolome,fid_23544,-9.977118331501741e-7,0.17809450216434905,0.188704387399672,3.5846232332312067e-22,7.82957179889974e-22,0.010402927552414565
metabolome,fid_23509,2.196918667120421e-6,8.694717506540624e-19,1.1830517262997897e-18,3.1473336440275374e-23,7.535443051565931e-23,0.017631760338171487
