protein,metabolite,r_F,p_F,q_F,r_M,p_M,q_M,abs_r_F,abs_r_M,p_diff,q_diff,r_diff
MEGF10,fid_23442,0.016062526141898084,0.23274894736677637,0.30719042045466194,0.10383607327160572,1.35283460919773e-12,7.117650993780505e-12,0.016062526141898084,0.10383607327160572,9.682239365259886e-6,4.3131599167021376e-4,0.08777354712970764
CSPG4,fid_23512,-0.0730516006567888,5.5099419832181145e-8,1.5991680875312085e-7,0.014963069696076938,0.30829305996034534,0.39879575332993605,0.0730516006567888,0.014963069696076938,9.68590971157338e-6,4.3145305151514316e-4,0.08801467035286574
TNFRSF1A,fid_23541,0.024185147675706127,0.07235223068975602,0.10901633380902404,-0.06386877485451282,1.3433708881898245e-5,3.681180227995183e-5,0.024185147675706127,0.06386877485451282,9.686933348572939e-6,4.3147220570392315e-4,-0.08805392253021896
AGR3,fid_23540,0.1358358924969467,3.7543433901668336e-24,2.908395677671331e-23,0.048498671486499556,9.533204843853668e-4,0.002077426870579754,0.1358358924969467,0.048498671486499556,9.690827131241395e-6,4.3161919079767844e-4,-0.08733722101044714
REG4,fid_23507,0.02875610269306594,0.032627680448709284,0.052682484367773605,-0.0593097069256506,5.3080918748151945e-5,1.3576252029403308e-4,0.02875610269306594,0.0593097069256506,9.692040106484028e-6,4.316467648673954e-4,-0.08806580961871655
CTSZ,fid_23626,0.12292712496183071,4.8806984780944617e-20,3.0243253924072016e-19,0.03539503715783727,0.015925914510664236,0.02857309954828012,0.12292712496183071,0.03539503715783727,9.694907006160411e-6,4.317479905762256e-4,-0.08753208780399344
INHBC,fid_23541,0.21133455465622547,8.858730059720239e-57,2.6745865365275906e-55,0.12575674919813015,8.237634995303544e-18,6.356287402088699e-17,0.21133455465622547,0.12575674919813015,9.695643115146448e-6,4.3175431816107145e-4,-0.08557780545809532
LGALS9,fid_23495,0.2654033721549835,1.1721039777132585e-89,9.156508020478346e-88,0.1817302223285974,9.962052513512272e-36,2.1007103952792845e-34,0.2654033721549835,0.1817302223285974,9.697709772459196e-6,4.318198916636825e-4,-0.0836731498263861
TDP1,fid_23625,-0.004214323724036244,0.7542280873474336,0.8092522190440109,-0.09209309327073213,3.3110047809683483e-10,1.4278921762190163e-9,0.004214323724036244,0.09209309327073213,9.698804205422312e-6,4.3184216855129287e-4,-0.08787876954669589
IL16,fid_23560,-0.24784844960650074,4.558746192471791e-78,2.5961279117922624e-76,-0.16350015174017835,3.753862814152867e-29,5.781661467384761e-28,0.24784844960650074,0.16350015174017835,9.703718141941894e-6,4.320344968346566e-4,0.08434829786632239
SPINK1,fid_23409,0.10548738926709934,3.8959084175939105e-15,1.8181431256657996e-14,0.017742491061044325,0.22701501744339256,0.3081727621608469,0.10548738926709934,0.017742491061044325,9.706666077633807e-6,4.3213927550365413e-4,-0.08774489820605502
IDUA,fid_23626,0.13299417786892556,3.280339091933385e-23,2.416047325330382e-22,0.045622942461094565,0.001884640611323981,0.003936691813649289,0.13299417786892556,0.045622942461094565,9.71764507528128e-6,4.3260156107746483e-4,-0.087371235407831
GPNMB,fid_23481,0.020785789688690347,0.12252230269225999,0.174849273017021,0.10849179082360211,1.2774931156341876e-13,7.277214257283019e-13,0.020785789688690347,0.10849179082360211,9.718490126702923e-6,4.326126835669777e-4,0.08770600113491175
PTH,fid_23630,-0.016115036739001422,0.23122504828698892,0.305447576890956,-0.10387117462981256,1.3294856015847556e-12,6.999111625830782e-12,0.016115036739001422,0.10387117462981256,9.720663687648325e-6,4.3268293886687e-4,-0.08775613789081113
CCL22,fid_23575,0.06620762253493107,8.490459093503485e-7,2.2530920033115607e-6,-0.02182199628736916,0.1373011361005099,0.1994689648513692,0.06620762253493107,0.02182199628736916,9.722165246926968e-6,4.3272327548004745e-4,-0.08802961882230023
CHGA,fid_23484,-0.014661776820740189,0.27605150318416205,0.3555768830583151,-0.10243193506075506,2.701726637011522e-12,1.3887347232045667e-11,0.014661776820740189,0.10243193506075506,9.72318074019872e-6,4.3274197419505085e-4,-0.08777015824001487
ADH4,fid_23603,0.18010935201629633,1.786854985699226e-41,3.0985866204866012e-40,0.26383414223034635,1.031553812849975e-74,8.871912073690215e-73,0.18010935201629633,0.26383414223034635,9.724040292085822e-6,4.327537306843638e-4,0.08372479021405002
CRLF1,fid_23583,-0.021145766221892195,0.11617733551193478,0.16676927760908777,0.06687747357619984,5.153902114434334e-6,1.4780389543042556e-5,0.021145766221892195,0.06687747357619984,9.730556219398587e-6,4.330171987694664e-4,0.08802323979809204
UPB1,fid_23439,0.11219549822688826,6.21717741908305e-17,3.2276717503836007e-16,0.024540511327452223,0.09470582813870278,0.1437281587985177,0.11219549822688826,0.024540511327452223,9.734975065788165e-6,4.3318731860180474e-4,-0.08765498689943604
ADGRE1,fid_23612,0.025691380943452868,0.056282661047951585,0.0867991020743774,-0.062343933175203495,2.1492904713757104e-5,5.751797488928371e-5,0.025691380943452868,0.062343933175203495,9.740593320203928e-6,4.3341078564537136e-4,-0.08803531411865637
ESM1,fid_23517,-0.10486316586934544,5.6523584443394e-15,2.6120325910185713e-14,-0.01712709193934336,0.24354364472653303,0.327132641621092,0.10486316586934544,0.01712709193934336,9.741966190196306e-6,4.334453371686197e-4,0.08773607393000207
ADAMTS8,fid_23589,-0.11907022266084259,6.87383994783628e-19,3.994307659137512e-18,-0.031512470018986,0.03186947570276542,0.0539122196239391,0.11907022266084259,0.031512470018986,9.756595953391156e-6,4.340696819121777e-4,0.08755775264185658
MXRA8,fid_23574,-0.04426273799667639,0.0010027968009853811,0.0020025821422483816,0.04379379757582617,0.00285335193328197,0.00580242765066537,0.04426273799667639,0.04379379757582617,9.759680594390064e-6,4.3418034068436315e-4,0.08805653557250256
ACAN,fid_23428,-0.00870034286364311,0.5180648957942573,0.6013453592224434,0.0792453448012306,6.521465733784738e-8,2.2760683880033494e-7,0.00870034286364311,0.0792453448012306,9.762148831343514e-6,4.342635655324217e-4,0.08794568766487372
LRRN1,fid_23539,0.051990367574215615,1.1117946203315894e-4,2.4555489923309693e-4,0.13923707662813123,1.6295141562302231e-21,1.608645592164411e-20,0.051990367574215615,0.13923707662813123,9.767184244822845e-6,4.3443438540167887e-4,0.08724670905391561
CD4,fid_23618,0.23425829825912545,1.0472880486972614e-69,4.699064261514163e-68,0.3156430627632961,8.243554476480549e-108,1.9216391737315056e-105,0.23425829825912545,0.3156430627632961,9.76691316575954e-6,4.3443438540167887e-4,0.08138476450417068
SERPINA12,fid_23563,0.011692489045695729,0.385052258282614,0.4711788244971097,-0.07626761435432121,1.9905493627775503e-7,6.620508593235634e-7,0.011692489045695729,0.07626761435432121,9.769833180820595e-6,4.345256162433615e-4,-0.08796010340001693
CFP,fid_23564,-0.022057727461288732,0.10125635566850139,0.14750260854121675,0.06595115209404026,6.9522255607829325e-6,1.965977526318021e-5,0.022057727461288732,0.06595115209404026,9.771430148062343e-6,4.345700511501133e-4,0.08800887955532899
CST3,fid_23647,-0.1625337739612544,5.397067160719e-34,6.814007054999308e-33,-0.07573629051907209,2.4187566093894425e-7,7.976747484773351e-7,0.1625337739612544,0.07573629051907209,9.775515393084234e-6,4.347251363601815e-4,0.08679748344218231
LGALS9,fid_23403,0.17604839479773324,1.127214628074847e-39,1.8168995971398424e-38,0.08955526418845866,9.98780603190623e-10,4.129707170068399e-9,0.17604839479773324,0.08955526418845866,9.776936299289962e-6,4.347617245242718e-4,-0.08649313060927458
LGALS9,fid_23507,0.12438478545881906,1.756855589670309e-20,1.1160866911649656e-19,0.03691238285221378,0.01193643146923852,0.021899713047584687,0.12438478545881906,0.03691238285221378,9.78325671209278e-6,4.3501616660388524e-4,-0.08747240260660528
KYNU,fid_23469,0.09159138637231391,9.209304584124922e-12,3.476259950654421e-11,0.17803402250108566,2.458045453952589e-34,4.874583600288707e-33,0.09159138637231391,0.17803402250108566,9.783947859088955e-6,4.3502028545723895e-4,0.08644263612877175
FETUB,fid_23628,0.2242148868865037,7.30403225733038e-64,2.7579599301925803e-62,0.1390802003374284,1.8086687333393367e-21,1.780331126925465e-20,0.2242148868865037,0.1390802003374284,9.785327925992459e-6,4.350550331402634e-4,-0.0851346865490753
ANGPTL1,fid_23639,0.01632134723774576,0.22530640193270038,0.2986571298204453,0.10404602031852442,1.218942440354333e-12,6.438372705350601e-12,0.01632134723774576,0.10404602031852442,9.787776272718025e-6,4.351372693177512e-4,0.08772467308077866
PBXIP1,fid_23506,0.11193176495559762,7.35068825292891e-17,3.800091796184263e-16,0.024298679534900156,0.09800406357489182,0.14818502125488547,0.11193176495559762,0.024298679534900156,9.791945031158065e-6,4.3529597547043716e-4,-0.08763308542069746
PARP1,fid_23572,0.03724718679588965,0.005641399259379289,0.010265230986115332,-0.050790515649530965,5.396129337168641e-4,0.001216475167646348,0.03724718679588965,0.050790515649530965,9.793349454646534e-6,4.3533178261086143e-4,-0.08803770244542061
NELL1,fid_23403,0.011173422063776885,0.40650399864686304,0.4929578465073605,0.09894721859323309,1.4446980540567263e-11,6.991719088644701e-11,0.011173422063776885,0.09894721859323309,9.794546639450053e-6,4.353583738073704e-4,0.0877737965294562
SPINK1,fid_23574,0.0438121178273858,0.0011290739581617869,0.0022416385883457977,-0.044224730433314166,0.0025911158835377904,0.005303152794470898,0.0438121178273858,0.044224730433314166,9.804515970713481e-6,4.357748515568795e-4,-0.08803684826069996
LIPF,fid_23479,0.09592869819617844,9.151892510857424e-13,3.6869878810293e-12,0.008133539768002278,0.5797313336414657,0.6654160125607752,0.09592869819617844,0.008133539768002278,9.811144336797493e-6,4.360427937788223e-4,-0.08779515842817616
SERPINA12,fid_23430,0.024223164873938014,0.07190473707865537,0.10841017079172457,-0.0637745868833865,1.3833580443275829e-5,3.785232450962287e-5,0.024223164873938014,0.0637745868833865,9.815033130356638e-6,4.361622857159602e-4,-0.08799775175732451
RET,fid_23410,0.2764213844030392,2.1377987986496187e-97,2.0550435638424824e-95,0.19325283674114532,2.9081603668861123e-40,7.382185267433381e-39,0.2764213844030392,0.19325283674114532,9.814917994361104e-6,4.361622857159602e-4,-0.08316854766189388
THBS4,fid_23536,0.069549054646395,2.305777596161271e-7,6.388826718596414e-7,0.15645450949000095,8.362031445561205e-27,1.1340418102042572e-25,0.069549054646395,0.15645450949000095,9.816231787462373e-6,4.361888834329684e-4,0.08690545484360594
FABP3,fid_23441,0.10308162152618627,1.6153576054296797e-14,7.260074473080216e-14,0.015361409749401452,0.29559071552754224,0.38501217762373935,0.10308162152618627,0.015361409749401452,9.821205619631828e-6,4.363832193252611e-4,-0.08772021177678482
FGFR2,fid_23512,0.1870294349874208,1.215860259389445e-44,2.3852868584638983e-43,0.10083054373163058,5.879314398010767e-12,2.939135553001929e-11,0.1870294349874208,0.10083054373163058,9.82957053597529e-6,4.366988587887886e-4,-0.08619889125579022
AZU1,fid_23556,-0.08578822820523263,1.7174599646938456e-10,5.947699369155672e-10,0.002082958646374738,0.8872242671402861,0.9178525646439342,0.08578822820523263,0.002082958646374738,9.830055912817605e-6,4.366988587887886e-4,0.08787118685160737
APBB1IP,fid_23560,-0.20238767265770138,3.985231547183177e-52,1.0275238845940743e-50,-0.11660555670539187,1.6360245789862842e-15,1.0731198555795828e-14,0.20238767265770138,0.11660555670539187,9.830111853571697e-6,4.366988587887886e-4,0.08578211595230952
MMP7,fid_23512,0.13796067805124995,7.20112425867917e-25,5.794887507955004e-24,0.05072178991449084,5.490851678885541e-4,0.0012365287330879614,0.13796067805124995,0.05072178991449084,9.834276554894243e-6,4.3680378041251145e-4,-0.08723888813675912
CNTN5,fid_23447,-0.1159197592541396,5.600338462692175e-18,3.091323034119625e-17,-0.02835483460651355,0.05349379600475162,0.08620708983661322,0.1159197592541396,0.02835483460651355,9.834194346937092e-6,4.3680378041251145e-4,0.08756492464762605
CD80,fid_23634,0.07307332896378542,5.4600915864993225e-8,1.5851429253502512e-7,0.15990091516397967,6.1269913329838045e-28,8.84518886436918e-27,0.07307332896378542,0.15990091516397967,9.83321075401311e-6,4.3680378041251145e-4,0.08682758620019425
CES2,fid_23492,0.2121887223295572,3.102653620480148e-57,9.49397900739783e-56,0.12669772024446754,4.673396147763999e-18,3.666395953927266e-17,0.2121887223295572,0.12669772024446754,9.836191632261092e-6,4.36862144837639e-4,-0.08549100208508967
IGSF9,fid_23520,0.0014824123481606663,0.9123114752511366,0.9349220403273006,-0.08638109053581816,3.81019172625688e-9,1.4946194661242784e-8,0.0014824123481606663,0.08638109053581816,9.837501900844366e-6,4.3689364194626735e-4,-0.08786350288397883
APOE,fid_23516,0.06199007826493465,4.0370470118656635e-6,1.0146762466003411e-5,0.1490275531176897,1.9126776481693213e-24,2.265597704888375e-23,0.06199007826493465,0.1490275531176897,9.844893860267373e-6,4.3719521288886146e-4,0.08703747485275505
CHGA,fid_23441,5.916962919817538e-4,0.964940183159652,0.9743169809041407,-0.0872588955515121,2.6434398826505042e-9,1.0521400857264302e-8,5.916962919817538e-4,0.0872588955515121,9.851782681660053e-6,4.374744048322127e-4,-0.08785059184349385
NPDC1,fid_23551,-0.13904224022581918,3.0761073414980143e-25,2.5226620802765947e-24,-0.05183079814151028,4.136040239933063e-4,9.467965921492311e-4,0.13904224022581918,0.05183079814151028,9.855352654266662e-6,4.3760619616673547e-4,0.0872114420843089
CPXM2,fid_23644,-0.03830456154500332,0.004419432637826647,0.008157339017375729,0.049704986843510865,7.085931089018719e-4,0.0015715375773864935,0.03830456154500332,0.049704986843510865,9.86044176598057e-6,4.3780542145445466e-4,0.08800954838851419
SIT1,fid_23441,0.22301181450957103,3.5045813229470573e-63,1.2968985018781796e-61,0.13787451082262234,4.015954818060592e-21,3.865095943280983e-20,0.22301181450957103,0.13787451082262234,9.870103129337662e-6,4.38207618813733e-4,-0.08513730368694869
WFIKKN1,fid_23614,0.037104836596157646,0.0058273389783880004,0.010583699285341284,-0.05089857339968424,5.250269697054427e-4,0.0011855090447043626,0.037104836596157646,0.05089857339968424,9.871483439121804e-6,4.382421316601723e-4,-0.08800340999584189
CLGN,fid_23589,0.10654206537861476,2.0671598673923215e-15,9.802868639950861e-15,0.018886118821214846,0.1984546607746286,0.2746426566013254,0.10654206537861476,0.018886118821214846,9.882674663901182e-6,4.3871216689903865e-4,-0.08765594655739992
ACAN,fid_23497,-0.0809566150530111,1.7028312019443029e-9,5.510554342566249e-9,0.006924628221588031,0.6373083173360887,0.7161028707269013,0.0809566150530111,0.006924628221588031,9.884236890415182e-6,4.3875471987891523e-4,0.08788124327459913
CFC1,fid_23601,-0.01501597687221937,0.2646152905813562,0.3429602885804249,-0.10271096199899368,2.3565020645006356e-12,1.2171537464774456e-11,0.01501597687221937,0.10271096199899368,9.887843187270917e-6,4.3887378811912264e-4,-0.08769498512677432
LGALS9,fid_23496,0.25450810833674525,2.3332288181802873e-82,1.4993042482068751e-80,0.17048881111203784,1.3783871545175138e-31,2.400053934564164e-30,0.25450810833674525,0.17048881111203784,9.888126888146973e-6,4.3887378811912264e-4,-0.08401929722470741
RECK,fid_23573,-0.020213173452562277,0.1331690516602743,0.18831396619935942,0.06773522003345318,3.892859722510343e-6,1.1311424856268724e-5,0.020213173452562277,0.06773522003345318,9.893172592047848e-6,4.39070924360428e-4,0.08794839348601546
ANGPTL1,fid_23451,0.005476109578423532,0.6841514700464032,0.7501908388126649,-0.08238984565873332,1.920361667740782e-8,7.057485891754535e-8,0.005476109578423532,0.08238984565873332,9.897373499619957e-6,4.3923054573832414e-4,-0.08786595523715686
FCER2,fid_23576,-0.05066490513929912,1.6578911229758435e-4,3.599688913329098e-4,-0.13787697972740195,4.009429354902806e-21,3.8590711083273014e-20,0.05066490513929912,0.13787697972740195,9.899105783577435e-6,4.392643753949389e-4,-0.08721207458810284
KDR,fid_23556,-0.17125600747771008,1.3200272932864668e-37,1.949876552396496e-36,-0.08470453876672525,7.584044761068132e-9,2.8937272104507862e-8,0.17125600747771008,0.08470453876672525,9.89934450920379e-6,4.392643753949389e-4,0.08655146871098483
IFI30,fid_23520,0.009413586158726301,0.48435277598013404,0.5693489381536313,-0.07847526335230305,8.73713250362982e-8,3.0124325827632695e-7,0.009413586158726301,0.07847526335230305,9.902839352386471e-6,4.3939262739359084e-4,-0.08788884951102935
CREG1,fid_23407,0.28441171873979937,3.081144712518679e-103,3.426888282394283e-101,0.20162717368054917,9.578423327485228e-44,2.778977728540402e-42,0.28441171873979937,0.20162717368054917,9.910583530786743e-6,4.3970939679314244e-4,-0.0827845450592502
CTSZ,fid_23578,0.25026090387773287,1.3161504429635646e-79,7.833433856941129e-78,0.16609313536309717,4.823683373736777e-30,7.760248368083568e-29,0.25026090387773287,0.16609313536309717,9.916527065738504e-6,4.399462420629789e-4,-0.0841677685146357
SNCG,fid_23562,-0.2445285100226157,5.62479377085594e-76,3.010733103516454e-74,-0.16015004277074849,5.060637939396138e-28,7.337233516445383e-27,0.2445285100226157,0.16015004277074849,9.917821499989513e-6,4.3997681388298815e-4,0.0843784672518672
MATN2,fid_23407,0.08031065052202221,2.2916113893201823e-9,7.350459831028144e-9,0.16694990722208608,2.430709585358647e-30,3.9689867648458e-29,0.08031065052202221,0.16694990722208608,9.919726302781961e-6,4.400344576366991e-4,0.08663925670006387
CTSE,fid_23511,0.07416307169839119,3.449898459349044e-8,1.0162779794786774e-7,-0.013741502581033257,0.3494649623142936,0.44256379755800823,0.07416307169839119,0.013741502581033257,9.923462676310264e-6,4.401733370246104e-4,-0.08790457427942444
TIMP1,fid_23579,0.1150003836731225,1.0220040520573236e-17,5.553909046571736e-17,0.027463580919777478,0.06145645421300712,0.09767375809240772,0.1150003836731225,0.027463580919777478,9.92562880995675e-6,4.402425528510206e-4,-0.08753680275334502
