protein,metabolite,r_F,p_F,q_F,r_M,p_M,q_M,abs_r_F,abs_r_M,p_diff,q_diff,r_diff,metabolite_label
MEGF10,fid_23617,0.13213533079706835,6.258196954936955e-23,4.543517376318542e-22,0.0207962324160065,0.1567595927264652,0.2238611843246296,0.13213533079706835,0.0207962324160065,1.8338939471472647e-8,2.723602312012655e-6,-0.11133909838106185,Free Cholesterol to Total Lipids in Large LDL percentage
SEZ6L,fid_23560,0.1253043840990751,9.163748773273556e-21,5.9135554906084394e-20,0.01385398784505965,0.3455340258267786,0.4384387744083861,0.1253043840990751,0.01385398784505965,1.8348044231770188e-8,2.7243978216591947e-6,-0.11145039625401544,Phospholipids in Large HDL
PALM2,fid_23632,0.2312925660718423,5.9571791064870385e-68,2.5366819656377533e-66,0.1228275942839844,4.680476336816858e-17,3.4254136338934427e-16,0.2312925660718423,0.1228275942839844,1.8389928773965786e-8,2.730059297530704e-6,-0.10846497178785788,Free Cholesterol to Total Lipids in Very Large HDL percentage
AOC3,fid_23599,0.0693641835800223,2.482136690275306e-7,6.861211803140212e-7,-0.04259697760340459,0.00371367598981388,0.0074178912038134,0.0693641835800223,0.04259697760340459,1.841779004507564e-8,2.7336370749953797e-6,-0.11196116118342687,Phospholipids to Total Lipids in Small VLDL percentage
ERBB2,fid_23628,0.12756164231671543,1.8168746589049095e-21,1.2179486513318092e-20,0.23583359626166991,1.2234405251070906e-59,6.351221343504833e-58,0.12756164231671543,0.23583359626166991,1.84241028719615e-8,2.7340157440854736e-6,0.10827195394495452,Triglycerides to Total Lipids in Small LDL percentage
GHR,fid_23479,-0.06234596744506615,3.552492470089492e-6,8.969291347472247e-6,0.04962849288968112,7.22186446477083e-4,0.00159978634388784,0.06234596744506615,0.04962849288968112,1.8430045157114392e-8,2.734339283851931e-6,0.11197446033474728,Albumin
CGA,fid_23539,0.0678707517340756,4.471400046293593e-7,1.2119677675402726e-6,-0.04409031455915149,0.00267044671701474,0.00545453473368819,0.0678707517340756,0.04409031455915149,1.84410980814298e-8,2.7354207672701435e-6,-0.1119610662932271,Phospholipids in Medium LDL
COL18A1,fid_23575,0.10522829944269,4.547854470327015e-15,2.1137075886576432e-14,-0.00647271639554692,0.6594328628403185,0.7351214704824138,0.10522829944269,0.00647271639554692,1.8452191088676872e-8,2.736507753759253e-6,-0.11170101583823693,Cholesterol in Small HDL
SERPINA3,fid_23561,-0.10359580181724597,1.1952087325084499e-14,5.413058904307875e-14,0.0081171156518643,0.5804969899966786,0.6661065423508935,0.10359580181724597,0.0081171156518643,1.8484436567668394e-8,2.740171632656534e-6,0.11171291746911026,Cholesterol in Large HDL
LIFR,fid_23618,-0.0047924762272959,0.7218264532911377,0.7822793905017139,0.10688409048646916,2.919367699765175e-13,1.6180071560507097e-12,0.0047924762272959,0.10688409048646916,1.8482620122932812e-8,2.740171632656534e-6,0.11167656671376508,Triglycerides to Total Lipids in Large LDL percentage
P4HB,fid_23647,-0.0807546765962111,1.8689445141865484e-9,6.031760765292343e-9,0.03113646293740027,0.03397023749809842,0.05715659840220281,0.0807546765962111,0.03113646293740027,1.8531043597422568e-8,2.746520585024111e-6,0.11189113953361138,Free Cholesterol to Total Lipids in Small HDL percentage
CNTN1,fid_23595,0.1828980891645557,9.793567738511483e-43,1.7873869762586412e-41,0.07277704652857821,6.992590206950842e-7,2.19988197856067e-6,0.1828980891645557,0.07277704652857821,1.8552281524940963e-8,2.7491077131609303e-6,-0.11012104263597748,Cholesterol to Total Lipids in Medium VLDL percentage
RTN4R,fid_23574,0.11224222491999045,6.035159156454297e-17,3.135326155835543e-16,6.490569360766455e-4,0.9647523745368572,0.9750050517208276,0.11224222491999045,6.490569360766455e-4,1.858133865045661e-8,2.7522912069798295e-6,-0.1115931679839138,Phospholipids in Small HDL
C7,fid_23628,-0.0634052147213194,2.418263240794295e-6,6.189213982125217e-6,0.04854010954035218,9.43754545911819e-4,0.00205785841251255,0.0634052147213194,0.04854010954035218,1.8578333559621304e-8,2.7522912069798295e-6,0.11194532426167156,Triglycerides to Total Lipids in Small LDL percentage
ADH1B,fid_23646,-0.10835513738489144,6.8527662914301285e-16,3.344032720829329e-15,-0.21731462421421904,1.0686684567497901e-50,4.025192325687447e-49,0.10835513738489144,0.21731462421421904,1.8659472731304867e-8,2.763301390539333e-6,-0.1089594868293276,Cholesteryl Esters to Total Lipids in Small HDL percentage
ADAMTS8,fid_23551,0.18167389757320007,3.5243524877834615e-42,6.287699172921307e-41,0.07153850613033003,1.0775890445157788e-6,3.324900397484935e-6,0.18167389757320007,0.07153850613033003,1.866722031432595e-8,2.763885599568517e-6,-0.11013539144287005,Concentration of Very Large HDL Particles
NHLRC3,fid_23626,0.2552651040670889,7.448516058690836e-83,4.847177343946924e-81,0.14789875306903028,4.2648245909379036e-24,4.943003176884418e-23,0.2552651040670889,0.14789875306903028,1.87046442204548e-8,2.768862579103337e-6,-0.10736635099805864,Cholesteryl Esters to Total Lipids in Small LDL percentage
IL6ST,fid_23627,-0.01926537861882179,0.15234641973607463,0.21215385998430997,-0.13055808493010826,4.368624232747424e-19,3.677485748366449e-18,0.01926537861882179,0.13055808493010826,1.873488778372781e-8,2.772210346647938e-6,-0.11129270631128647,Free Cholesterol to Total Lipids in Small LDL percentage
FABP4,fid_23405,0.05528919751630858,3.94989677615924e-5,9.102721784814346e-5,-0.05663350748770936,1.1386981281286532e-4,2.797606465563625e-4,0.05528919751630858,0.05663350748770936,1.8734871666243053e-8,2.772210346647938e-6,-0.11192270500401794,LDL Cholesterol
PROS1,fid_23557,0.04652795608411116,5.436423704855193e-4,0.00111849128664942,0.15728275787135612,4.486066363730555e-27,6.178327051097382e-26,0.04652795608411116,0.15728275787135612,1.874622713773221e-8,2.7733236345908895e-6,0.11075480178724496,Triglycerides in Very Large HDL
VSIG2,fid_23526,-0.05721499362428394,2.1018017167400728e-5,4.96404363230446e-5,-0.16771271813271169,1.3163951054811927e-30,2.1797397674268158e-29,0.05721499362428394,0.16771271813271169,1.8762715376856372e-8,2.7751980423434863e-6,-0.11049772450842774,Cholesterol in IDL
ANGPTL3,fid_23434,0.13127080276253542,1.1939081548746189e-22,8.531968558182976e-22,0.23933303151680255,2.0283418971778338e-61,1.1247038216872614e-59,0.13127080276253542,0.23933303151680255,1.8767730065504492e-8,2.775374976854668e-6,0.10806222875426712,Phosphoglycerides
SCARB2,fid_23644,-0.05335720725158333,7.292003219129524e-5,1.6396703342613767e-4,0.05855799894068673,6.598513138555269e-5,1.668372573803255e-4,0.05335720725158333,0.05855799894068673,1.8772001366706263e-8,2.775441929488299e-6,0.11191520619227006,Phospholipids to Total Lipids in Small HDL percentage
CDH15,fid_23595,-0.07493867034369192,2.478439159695985e-8,7.3760417194092e-8,-0.1849580334721116,5.725638522201934e-37,1.2721461109438308e-35,0.07493867034369192,0.1849580334721116,1.8776954786082377e-8,2.775609685605662e-6,-0.11001936312841969,Cholesterol to Total Lipids in Medium VLDL percentage
SMOC2,fid_23625,0.05402498845500234,5.912746249371829e-5,1.340718928931989e-4,-0.05788491041477083,8.000906807375216e-5,2.0028196750579755e-4,0.05402498845500234,0.05788491041477083,1.8802940810078237e-8,2.7788857811976363e-6,-0.11190989886977318,Cholesterol to Total Lipids in Small LDL percentage
COL18A1,fid_23572,0.133021325413162,3.213817829097609e-23,2.3681567210819813e-22,0.02178940950381185,0.13788923556332927,0.2002136957699334,0.133021325413162,0.02178940950381185,1.88348844152057e-8,2.783040836427805e-6,-0.11123191590935017,Concentration of Small HDL Particles
ITGBL1,fid_23586,-0.06691825730351292,6.467438147881255e-7,1.731457709846654e-6,-0.17714826398651184,5.245093553390547e-34,1.0246456465366887e-32,0.06691825730351292,0.17714826398651184,1.8850713142005033e-8,2.784637464615342e-6,-0.11023000668299893,Cholesteryl Esters to Total Lipids in Very Large VLDL percentage
PRL,fid_23480,-0.08563559424586344,1.8501847646515082e-10,6.392654769760796e-10,0.02616629113715689,0.07477792443408092,0.1164564278032583,0.08563559424586344,0.02616629113715689,1.8853352379538156e-8,2.784637464615342e-6,0.11180188538302031,Glycoprotein Acetyls
CPM,fid_23624,-0.30371958238434876,3.6430378684874637e-118,5.727607304760138e-116,-0.19891440334646773,1.338673939430821e-42,3.7189531707772167e-41,0.30371958238434876,0.19891440334646773,1.889724192538409e-8,2.7901048037245502e-6,0.10480517903788104,Phospholipids to Total Lipids in Small LDL percentage
PRL,fid_23424,-0.10345636623907398,1.2971332786810412e-14,5.862470716003829e-14,0.00818192977087371,0.5774782548100862,0.6634071783075514,0.10345636623907398,0.00818192977087371,1.889804638043226e-8,2.7901048037245502e-6,0.11163829600994768,Total Lipids in VLDL
SPON1,fid_23453,-0.02918628432997908,0.0301121540288964,0.04893527159119514,-0.1402716503302314,8.165884144244888e-22,8.214720541508984e-21,0.02918628432997908,0.1402716503302314,1.8908376798986297e-8,2.791063041670188e-6,-0.11108536600025232,Polyunsaturated Fatty Acids to Total Fatty Acids percentage
MARCO,fid_23630,0.04894374292968217,2.747155484766935e-4,5.833920902672344e-4,-0.06293890903822467,1.7914235628741177e-5,4.838545159929535e-5,0.04894374292968217,0.06293890903822467,1.892485398848608e-8,2.792928030315802e-6,-0.11188265196790684,Cholesterol to Total Lipids in Very Large HDL percentage
GDF2,fid_23493,-0.02831202492154404,0.03541108995266334,0.05679281253822191,0.08348958988553569,1.2388564595806358e-8,4.6341539300247194e-8,0.02831202492154404,0.08348958988553569,1.8930945857690483e-8,2.7932599083822633e-6,0.11180161480707972,Free Cholesterol in Very Large VLDL
IGFBP7,fid_23596,0.00777726263870162,0.5634294107576092,0.6433276916472612,-0.10384795851520946,1.3448839982939756e-12,7.077254985657358e-12,0.00777726263870162,0.10384795851520946,1.8946696072149992e-8,2.795016450744236e-6,-0.11162522115391108,Cholesteryl Esters to Total Lipids in Medium VLDL percentage
ALPP,fid_23497,0.09415326847363156,2.3848359560898376e-12,9.351334438208322e-12,-0.01756169969934984,0.23178559789717657,0.3136809805504351,0.09415326847363156,0.01756169969934984,1.8972279303073983e-8,2.798222552380796e-6,-0.1117149681729814,Phospholipids in Large VLDL
OBP2B,fid_23512,-0.0578254101129522,1.7137627136053492e-5,4.0800802736150625e-5,0.05405305385984526,2.3062465622718584e-4,5.453334770537597e-4,0.0578254101129522,0.05405305385984526,1.897614014569892e-8,2.7982241668164923e-6,0.11187846397279748,Cholesterol in Small VLDL
LIPF,fid_23499,0.08633138996390909,1.3164048538219858e-10,4.5956879878013413e-10,-0.02544244968704499,0.08318154193898167,0.12805729704283617,0.08633138996390909,0.02544244968704499,1.898168657563448e-8,2.798474287110545e-6,-0.11177383965095408,Cholesteryl Esters in Large VLDL
CRELD2,fid_23629,-0.18063749695572695,1.0347108039843114e-41,1.812935150231953e-40,-0.07053122916853719,1.5239260667293456e-6,4.627802272072652e-6,0.18063749695572695,0.07053122916853719,1.8991066184412075e-8,2.799289317761593e-6,0.11010626778718977,Phospholipids to Total Lipids in Very Large HDL percentage
TFF3,fid_23644,0.1403094976216968,1.1257202243439144e-25,9.447587972751131e-25,0.02924182570137007,0.04644340235262722,0.07588766871998777,0.1403094976216968,0.02924182570137007,1.9001908035438612e-8,2.800319509186107e-6,-0.11106767192032674,Phospholipids to Total Lipids in Small HDL percentage
BMP10,fid_23409,-0.04576024818332779,6.71017179536972e-4,0.00136675640092824,0.06609941910956779,6.628743537356181e-6,1.8786755989332017e-5,0.04576024818332779,0.06609941910956779,1.9018164936274404e-8,2.8021471394277845e-6,0.1118596672928956,Triglycerides in LDL
BMP10,fid_23553,0.24021146342971691,2.6437866173669313e-73,1.3124691420582094e-71,0.1322357013682123,1.5251560605634695e-19,1.3252010814768763e-18,0.24021146342971691,0.1322357013682123,1.9042021060702073e-8,2.8050934757947195e-6,-0.1079757620615046,Phospholipids in Very Large HDL
TMPRSS15,fid_23439,0.10052269326585662,7.075691415221829e-14,3.056370191849273e-13,-0.01111460793673716,0.4491960764793822,0.5432566373652395,0.10052269326585662,0.01111460793673716,1.9072128354105735e-8,2.8089592955912925e-6,-0.1116373012025938,Apolipoprotein B
KITLG,fid_23432,-0.02435349692042887,0.0703877966407394,0.10633727480806976,0.08738029214952833,2.5124029388501404e-9,1.0021195680278484e-8,0.02435349692042887,0.08738029214952833,1.9163165721154852e-8,2.8212240032960708e-6,0.1117337890699572,Average Diameter for LDL Particles
PHOSPHO1,fid_23554,-0.15726662493375304,6.575682248561492e-32,7.549813923709341e-31,-0.04658684899771079,0.00150578833056391,0.00318994342118684,0.15726662493375304,0.04658684899771079,1.91623776773742e-8,2.8212240032960708e-6,0.11067977593604224,Cholesterol in Very Large HDL
CNTN4,fid_23455,-0.1040052336482664,9.393108319889057e-15,4.282552464419726e-14,0.00757711087421259,0.6059303589949341,0.6886415067848679,0.1040052336482664,0.00757711087421259,1.9174681410396796e-8,2.82234768412315e-6,0.111582344522479,Saturated Fatty Acids to Total Fatty Acids percentage
CDH15,fid_23453,-0.06079297708056679,6.175640952032431e-6,1.5281177682098898e-05,-0.17112527109272468,8.171824920960298e-32,1.4392942736633378e-30,0.06079297708056679,0.17112527109272468,1.9187709573918545e-8,2.8236934880179773e-6,-0.11033229401215788,Polyunsaturated Fatty Acids to Total Fatty Acids percentage
C19ORF12,fid_23646,-0.04584626992101115,6.554756635240357e-4,0.00133653528735377,-0.15653334074598632,7.881969471461885e-27,1.0704747562292567e-25,0.04584626992101115,0.15653334074598632,1.9216037704220092e-8,2.8272898584202413e-6,-0.11068707082497516,Cholesteryl Esters to Total Lipids in Small HDL percentage
PCDH17,fid_23638,0.03408889972254322,0.01130635768081573,0.01970287076678242,0.14502317075312424,3.197531828586046e-23,3.5124765838996225e-22,0.03408889972254322,0.14502317075312424,1.9225849770236177e-8,2.8281610229408077e-6,0.110934271030581,Triglycerides to Total Lipids in Large HDL percentage
APCS,fid_23418,-0.26569571528556385,7.384155818529558e-90,5.795306508733026e-88,-0.1589210569869337,1.2958813371574007e-27,1.838150559449368e-26,0.26569571528556385,0.1589210569869337,1.9245512206422157e-8,2.8304805508915464e-6,0.10677465829863014,Cholesteryl Esters in HDL
FETUB,fid_23568,-0.03640270162374078,0.00682777167900958,0.0122837831708153,-0.14728255940551171,6.58967609826888e-24,7.548590808795695e-23,0.03640270162374078,0.14728255940551171,1.9270437274963273e-8,2.833572970867657e-6,-0.11087985778177092,Cholesterol in Medium HDL
TREH,fid_23560,-0.05240110710589885,9.80462271128111e-5,2.1773002535481703e-4,-0.16292504383095915,5.890381590621032e-29,8.980014980058468e-28,0.05240110710589885,0.16292504383095915,1.9281139081992277e-8,2.834573139179516e-6,-0.1105239367250603,Phospholipids in Large HDL
IGSF9,fid_23580,-0.12105049688890376,1.7865239756544649e-19,1.0735938352106343e-18,-0.22942871181204755,1.8664654238890316e-56,8.67949411715092e-55,0.12105049688890376,0.22942871181204755,1.9289812317200652e-8,2.834701491371465e-6,-0.1083782149231438,Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage
OBP2B,fid_23507,-0.05414100476786129,5.69986530302152e-5,1.2942367199086642e-4,0.05768151032618285,8.477301074503662e-5,2.115420871181819e-4,0.05414100476786129,0.05768151032618285,1.9288324619010392e-8,2.834701491371465e-6,0.11182251509404414,Free Cholesterol in Medium VLDL
ADIPOQ,fid_23484,-0.3597850958389406,2.19603282017651e-168,9.638555137208413e-166,-0.25869352920429195,8.398506615548897e-72,6.607094882439679e-70,0.3597850958389406,0.25869352920429195,1.9334946284674995e-8,2.8407597216568858e-6,0.10109156663464865,Cholesterol in Chylomicrons and Extremely Large VLDL
CLGN,fid_23553,-0.1319883765425991,6.986582569276549e-23,5.059849337793786e-22,-0.02083035530692647,0.1560803348207134,0.22302525427215417,0.1319883765425991,0.02083035530692647,1.9344616634912024e-8,2.8416061142622757e-6,0.11115802123567262,Phospholipids in Very Large HDL
APBB1IP,fid_23551,-0.17731322311645667,3.133591664373215e-40,5.1705863084475214e-39,-0.06717911110702102,4.671375016725851e-6,1.3459099746229672e-5,0.17731322311645667,0.06717911110702102,1.9359759131073023e-8,2.843255827237207e-6,0.11013411200943564,Concentration of Very Large HDL Particles
SERPINA3,fid_23562,-0.10295214732021292,1.7422470513726167e-14,7.813457025070868e-14,0.00860491842545419,0.5579612187353781,0.6456897241658737,0.10295214732021292,0.00860491842545419,1.9379643835571057e-8,2.8456011936670595e-6,0.11155706574566712,Cholesteryl Esters in Large HDL
RNASE6,fid_23553,-0.2168027890269312,9.905273179262918e-60,3.29073023592506e-58,-0.10795458382004904,1.686100822458211e-13,9.519340268979282e-13,0.2168027890269312,0.10795458382004904,1.9388131021279698e-8,2.846272401197282e-6,0.10884820520688214,Phospholipids in Very Large HDL
RTN4R,fid_23520,-0.03647984355211216,0.00671077268561426,0.01208651472247464,-0.14733448513544348,6.352894765968168e-24,7.282977958775745e-23,0.03647984355211216,0.14733448513544348,1.9406155040153506e-8,2.8483431086409155e-6,-0.1108546415833313,Cholesteryl Esters in Very Small VLDL
ITGBL1,fid_23522,0.05208348730198311,1.0806411624749008e-4,2.389792362954472e-4,0.16258549408029635,7.679444825954706e-29,1.1635000025625843e-27,0.05208348730198311,0.16258549408029635,1.9451537179316818e-8,2.854427663957202e-6,0.11050200677831323,Triglycerides in Very Small VLDL
GGT5,fid_23615,0.00585295180804675,0.6637078544309885,0.7325358764536797,-0.10565740408630794,5.439910209319499e-13,2.9525190248737264e-12,0.00585295180804675,0.10565740408630794,1.9476095928278662e-8,2.8574546386045026e-6,-0.11151035589435468,Cholesterol to Total Lipids in Large LDL percentage
