protein_metabolite_from,protein_metabolite_to,r,q,abs_r,sign
IL10RB,fid_23480,0.24961041221652935,5.668675894246012e-145,0.24961041221652935,+
CD38,fid_23493,0.24997625912966032,5.993664162888168e-145,0.24997625912966032,+
CD38,fid_23562,-0.24994931837419324,6.453578370310335e-145,0.24994931837419324,-
CACNB3,fid_23480,0.2548847296593773,6.749909252362212e-145,0.2548847296593773,+
RET,fid_23407,0.2499308938808193,6.788265932766619e-145,0.2499308938808193,+
LATS1,fid_23485,0.25843986477284836,6.998764312548359e-145,0.25843986477284836,+
PROC,fid_23505,0.24998910057821588,7.018674262441357e-145,0.24998910057821588,+
CLEC4A,fid_23640,0.25014620002058435,7.160750159973572e-145,0.25014620002058435,+
SERPINF2,fid_23500,0.2571990452061778,7.589522728476898e-145,0.2571990452061778,+
IL32,fid_23440,0.25011943096816863,7.7059111229736e-145,0.25011943096816863,+
FLI1,fid_23485,0.25216964503192885,7.901606524419002e-145,0.25216964503192885,+
CD38,fid_23500,0.24984955801212433,8.482946117738372e-145,0.24984955801212433,+
RNASE1,fid_23454,0.2549608509958875,8.498650359532946e-145,0.2549608509958875,+
DCXR,fid_23489,0.2491366762289171,8.498668708126842e-145,0.2491366762289171,+
KLKB1,fid_23498,0.25757889922897614,8.510078431114404e-145,0.25757889922897614,+
TMEM106A,fid_23471,0.25555351439235957,8.667029055947997e-145,0.25555351439235957,+
F10,fid_23424,0.25483053702950903,8.921284148256951e-145,0.25483053702950903,+
F10,fid_23500,0.2548276375314082,8.989817821707528e-145,0.2548276375314082,+
LGALS4,fid_23594,-0.2496786979441653,9.209982162604683e-145,0.2496786979441653,-
NOTCH3,fid_23551,0.24849763909562544,9.398599708616482e-145,0.24849763909562544,+
ADM,fid_23578,0.24840359816794017,9.748492246772669e-145,0.24840359816794017,+
ATRN,fid_23489,0.25470210712028146,9.969995363164985e-145,0.25470210712028146,+
APOM,fid_23631,0.24989972174118,1.0186022435872722e-144,0.24989972174118,+
CST3,fid_23606,-0.24951395609917593,1.0498416452889604e-144,0.24951395609917593,-
KDR,fid_23500,0.2490526280518208,1.0698359835628846e-144,0.2490526280518208,+
TCTN3,fid_23485,0.2545722086463463,1.0823338481039625e-144,0.2545722086463463,+
NOTCH3,fid_23454,-0.2485498368475633,1.083331579359492e-144,0.2485498368475633,-
PLPBP,fid_23471,0.2505057820484444,1.142402231830868e-144,0.2505057820484444,+
FGFBP1,fid_23434,0.24912592085339852,1.1657389217573195e-144,0.24912592085339852,+
LCAT,fid_23531,0.2547304215333828,1.1671040090487796e-144,0.2547304215333828,+
CD40LG,fid_23472,0.24885712373005855,1.1708356252304859e-144,0.24885712373005855,+
COL6A3,fid_23443,-0.24851613097301303,1.1881397009546598e-144,0.24851613097301303,-
FUOM,fid_23643,0.25760321016936,1.2013673643866269e-144,0.25760321016936,+
PLA2G10,fid_23441,-0.2503408913570143,1.2559569348705148e-144,0.2503408913570143,-
ASGR1,fid_23629,-0.2503807730269575,1.2814720583738908e-144,0.2503807730269575,-
IGFBP2,fid_23464,-0.24858097104140772,1.2814906974900568e-144,0.24858097104140772,-
APOM,fid_23516,0.2497673626188447,1.285954725796162e-144,0.2497673626188447,+
FUOM,fid_23494,0.25757222281111664,1.3041542617973377e-144,0.25757222281111664,+
ATRN,fid_23407,0.25456283199088864,1.4489654988006235e-144,0.25456283199088864,+
HJV,fid_23634,0.2545950724156918,1.4686428126508163e-144,0.2545950724156918,+
MAMDC4,fid_23603,0.2549711567328368,1.5078766512587694e-144,0.2549711567328368,+
CRHBP,fid_23453,-0.24960360858024697,1.5079105797040004e-144,0.24960360858024697,-
CD5,fid_23570,-0.24844067435466252,1.5569255009667562e-144,0.24844067435466252,-
DTD1,fid_23471,0.25785747651256313,1.5934862747463484e-144,0.25785747651256313,+
SELE,fid_23617,-0.2483016375011206,1.609000417102121e-144,0.2483016375011206,-
CD302,fid_23458,-0.2497073641444784,1.6667041255603924e-144,0.2497073641444784,-
DTYMK,fid_23485,0.25439646097589774,1.7331710902408695e-144,0.25439646097589774,+
LEP,fid_23597,-0.2499785216528208,1.830975765078963e-144,0.2499785216528208,-
CIRBP,fid_23471,0.2551510396459047,1.8805503815362422e-144,0.2551510396459047,+
PTS,fid_23643,0.25230514209286947,1.8947822141399362e-144,0.25230514209286947,+
RAB6A,fid_23419,0.2497693089178881,2.0031599179401894e-144,0.2497693089178881,+
CTSO,fid_23443,-0.24827904278568025,2.1370690731334525e-144,0.24827904278568025,-
ELN,fid_23627,-0.2542948655454627,2.276836525457756e-144,0.2542948655454627,-
BPIFB2,fid_23553,-0.2547405133219073,2.4470897047919972e-144,0.2547405133219073,-
GADD45GIP1,fid_23480,0.25746305899324196,2.4510125403961693e-144,0.25746305899324196,+
BPIFB2,fid_23560,-0.25469713626326,2.7487846362828157e-144,0.25469713626326,-
PSRC1,fid_23571,0.25169337268384684,2.87018753300859e-144,0.25169337268384684,+
APOM,fid_23517,0.2494612764042421,2.96739900592671e-144,0.2494612764042421,+
CDHR5,fid_23491,0.24976400197593063,3.288387657985135e-144,0.24976400197593063,+
NRP1,fid_23408,-0.2490215501667139,3.440231965750601e-144,0.2490215501667139,-
ADM,fid_23635,-0.24792260411391148,3.6522312349375646e-144,0.24792260411391148,-
ITGA5,fid_23640,-0.2489476074859452,3.7067158519666234e-144,0.2489476074859452,-
LAMP2,fid_23455,0.25129710736754896,3.72308872680381e-144,0.25129710736754896,+
COL18A1,fid_23638,0.24893268173342636,3.7389138170981216e-144,0.24893268173342636,+
TNFRSF12A,fid_23443,-0.24869756275116275,3.76423891562613e-144,0.24869756275116275,-
CD38,fid_23515,0.2492946940481835,3.858839691956987e-144,0.2492946940481835,+
CANT1,fid_23452,-0.2498077425797916,3.8940814542512656e-144,0.2498077425797916,-
NRP1,fid_23489,-0.24896517824491785,4.0115443515113383e-144,0.24896517824491785,-
COL18A1,fid_23613,0.24890499174167097,4.0325441805829236e-144,0.24890499174167097,+
FUOM,fid_23407,0.2571342497929409,4.167994197667537e-144,0.2571342497929409,+
NFASC,fid_23636,-0.24793513069940323,4.262762308396432e-144,0.24793513069940323,-
GFRA1,fid_23435,0.24807683197508715,4.358727310304495e-144,0.24807683197508715,+
ITGAV,fid_23558,0.2478532668543394,4.4154147699768694e-144,0.2478532668543394,+
GOLM2,fid_23562,-0.24794515295356304,4.417320521991017e-144,0.24794515295356304,-
CTSF,fid_23426,0.24852225236609324,4.5669840970322904e-144,0.24852225236609324,+
CA5A,fid_23452,-0.251349882386096,4.762344732657698e-144,0.251349882386096,-
SERPINA5,fid_23621,0.25541805659195405,4.764814892388631e-144,0.25541805659195405,+
MAMDC4,fid_23600,-0.2545334120990981,4.8645935779321673e-144,0.2545334120990981,-
TCTN3,fid_23407,0.2540031545268026,4.9761998010836027e-144,0.2540031545268026,+
PON3,fid_23637,0.24881377668188176,5.0086851542760213e-144,0.24881377668188176,+
CRHBP,fid_23640,-0.2489990099377412,5.897224821708367e-144,0.2489990099377412,-
AGRP,fid_23514,0.24780504028898545,6.089740638598002e-144,0.24780504028898545,+
KLKB1,fid_23495,0.25682872067095314,6.229590645257777e-144,0.25682872067095314,+
PSRC1,fid_23490,0.2513855679563138,6.597522102996223e-144,0.2513855679563138,+
CNDP1,fid_23577,0.24877913327563436,6.666458450236823e-144,0.24877913327563436,+
CRADD,fid_23471,0.2501636563018102,7.134974614323362e-144,0.2501636563018102,+
KDR,fid_23424,0.24835099173838135,7.297753215150832e-144,0.24835099173838135,+
SELPLG,fid_23452,-0.24939906878189924,7.330103696993712e-144,0.24939906878189924,-
DTYMK,fid_23578,0.25383888455814796,7.732217212961107e-144,0.25383888455814796,+
SERPINF2,fid_23539,0.2563079096746963,8.105013759095434e-144,0.2563079096746963,+
SLC9A3R1,fid_23471,0.2572263290962485,8.478396181379854e-144,0.2572263290962485,+
CA6,fid_23422,0.24887266606721872,8.594549758159427e-144,0.24887266606721872,+
ADIPOQ,fid_23604,-0.2538350109086863,1.0188802799156087e-143,0.2538350109086863,-
TTR,fid_23621,0.2550842292035811,1.0498410044608127e-143,0.2550842292035811,+
SERPINF2,fid_23508,0.2562050846301286,1.0651604637583043e-143,0.2562050846301286,+
PTS,fid_23622,-0.25165621146842215,1.0935899517715814e-143,0.25165621146842215,-
CRELD1,fid_23483,0.25676804622596094,1.0996987985222682e-143,0.25676804622596094,+
BPIFB1,fid_23638,-0.24909900498462273,1.131630378644788e-143,0.24909900498462273,-
GGH,fid_23414,-0.25125727257073044,1.1340497329143043e-143,0.25125727257073044,-
HAO1,fid_23635,-0.24748801200302492,1.2015490761524586e-143,0.24748801200302492,-
F10,fid_23488,0.2538458089198278,1.2478201446510808e-143,0.2538458089198278,+
GDF15,fid_23617,-0.2475436546420078,1.2858216480526732e-143,0.2475436546420078,-
TNFRSF12A,fid_23515,0.24813061278223225,1.332500243990804e-143,0.24813061278223225,+
ITGA11,fid_23559,0.24906788292045728,1.3548238645253115e-143,0.24906788292045728,+
LCAT,fid_23449,0.25392401773966145,1.3641051513699634e-143,0.25392401773966145,+
SNCA,fid_23536,0.2566438663171468,1.5271598797729355e-143,0.2566438663171468,+
STK11,fid_23471,0.2511764423039527,1.5544615834239154e-143,0.2511764423039527,+
GALNT10,fid_23452,-0.24887833298446205,1.5986297270268508e-143,0.24887833298446205,-
RNASE4,fid_23453,-0.2580053821653177,1.614427702532525e-143,0.2580053821653177,-
VAMP8,fid_23480,0.2572427230883234,1.6594880451645984e-143,0.2572427230883234,+
BPIFB1,fid_23636,0.24895114202442037,1.6912888798886203e-143,0.24895114202442037,+
SERPINA4,fid_23407,0.2553312547101494,1.757006811725109e-143,0.2553312547101494,+
CDHR5,fid_23495,0.2491367615528193,1.811608052835453e-143,0.2491367615528193,+
ITGA5,fid_23435,0.24843401441589297,1.9398633083608495e-143,0.24843401441589297,+
C4BPB,fid_23480,0.24799009571092548,1.9552754929807718e-143,0.24799009571092548,+
FN1,fid_23500,0.2535716784030141,2.058318753406875e-143,0.2535716784030141,+
CANT1,fid_23443,-0.2491756490822086,2.1718338598430486e-143,0.2491756490822086,-
SMNDC1,fid_23648,0.2538544336265905,2.213482092818531e-143,0.2538544336265905,+
FLI1,fid_23550,0.25092951123873025,2.2602743226314807e-143,0.25092951123873025,+
NRP1,fid_23488,-0.24833068607884556,2.263873497826419e-143,0.24833068607884556,-
CHMP1A,fid_23471,0.24963012293019785,2.3463551282962367e-143,0.24963012293019785,+
KLKB1,fid_23445,0.25643257941931563,2.4114011212794013e-143,0.25643257941931563,+
KLKB1,fid_23502,0.256313107186992,2.438981007597292e-143,0.256313107186992,+
PAMR1,fid_23441,0.24824495599854557,2.5193758970253518e-143,0.24824495599854557,+
CXCL13,fid_23641,-0.24730119752697485,2.5744734812506493e-143,0.24730119752697485,-
IGSF9,fid_23637,-0.25337464883100097,2.675139768190076e-143,0.25337464883100097,-
ATRN,fid_23550,0.25346023559507264,2.7721670390794223e-143,0.25346023559507264,+
ACAA1,fid_23453,-0.25094941420314787,2.774598867754727e-143,0.25094941420314787,-
PTS,fid_23486,0.2512959358482855,2.884562088501962e-143,0.2512959358482855,+
NRP1,fid_23494,-0.24823931816880687,2.902874647542347e-143,0.24823931816880687,-
STC1,fid_23648,0.2472545050739181,2.924146551680859e-143,0.2472545050739181,+
ATRN,fid_23490,0.2534326690129495,2.9834922199357137e-143,0.2534326690129495,+
TNFSF10,fid_23499,0.24721296333066425,3.076304439191087e-143,0.24721296333066425,+
PROS1,fid_23423,0.25339838401750636,3.268225166822031e-143,0.25339838401750636,+
CRELD1,fid_23494,0.25633644636287456,3.4381546420728376e-143,0.25633644636287456,+
MXRA8,fid_23637,0.25633407832879734,3.459555046920044e-143,0.25633407832879734,+
PON1,fid_23566,0.2534549204688701,3.541029555493135e-143,0.2534549204688701,+
FGFBP3,fid_23429,0.2534656455563874,3.5564814793207177e-143,0.2534656455563874,+
F10,fid_23408,0.25343009019220164,3.7838770305544e-143,0.25343009019220164,+
SELE,fid_23639,0.24714199519357935,3.8522373838083613e-143,0.24714199519357935,+
IL1RN,fid_23570,-0.24934466515900905,4.06283704154051e-143,0.24934466515900905,-
LRCH4,fid_23453,-0.2571978321759008,4.374453488999462e-143,0.2571978321759008,-
IL10RB,fid_23636,-0.2480181985309421,4.38282933612374e-143,0.2480181985309421,-
IL32,fid_23569,0.2486352048186574,4.387924370462528e-143,0.2486352048186574,+
F7,fid_23557,0.24838987680695,4.5300040716209025e-143,0.24838987680695,+
TCTN3,fid_23571,0.2531579115616891,4.769514248477827e-143,0.2531579115616891,+
RET,fid_23543,0.2483628114249952,4.8749761375796735e-143,0.2483628114249952,+
CST3,fid_23457,-0.2482009321813659,5.015013351853175e-143,0.2482009321813659,-
LGALS4,fid_23599,-0.24821118364250905,5.033627835308169e-143,0.24821118364250905,-
CD5,fid_23643,0.2471700811838022,5.035620215509363e-143,0.2471700811838022,+
NPL,fid_23481,0.2531351808185426,5.06575831859083e-143,0.2531351808185426,+
TCTN3,fid_23481,0.25311881087661786,5.292057856534393e-143,0.25311881087661786,+
CXCL13,fid_23640,-0.2470125126105084,5.659175140986646e-143,0.2470125126105084,-
TCTN3,fid_23550,0.2530924187649662,5.678771009355674e-143,0.2530924187649662,+
ATRN,fid_23493,0.25318934923060693,5.7069180489467555e-143,0.25318934923060693,+
LRG1,fid_23480,0.2531594365108942,6.181880987029406e-143,0.2531594365108942,+
LGALS1,fid_23433,-0.24867715599641452,6.302439553122354e-143,0.24867715599641452,-
CD38,fid_23489,0.2482605033688932,6.435687934870236e-143,0.2482605033688932,+
CSF1,fid_23454,0.2479775514072596,6.500795716456463e-143,0.2479775514072596,+
F10,fid_23423,0.2532262755820642,6.5139831266697585e-143,0.2532262755820642,+
CA14,fid_23594,0.2468658109310278,6.5727950327914405e-143,0.2468658109310278,+
STC1,fid_23435,0.2470590255547541,6.604899428017022e-143,0.2470590255547541,+
ADGRG1,fid_23605,-0.2482427742592519,6.749816937228367e-143,0.2482427742592519,-
ITGA11,fid_23406,0.24847150898954137,6.835869693898969e-143,0.24847150898954137,+
CHI3L1,fid_23571,0.2513748272577552,7.501506555159887e-143,0.2513748272577552,+
SMNDC1,fid_23458,-0.2534948070643007,7.5125653140434065e-143,0.2534948070643007,-
AP3B1,fid_23480,0.2533545364337589,8.381229312904583e-143,0.2533545364337589,+
IGSF3,fid_23481,0.24815945778782816,8.46573613465186e-143,0.24815945778782816,+
LATS1,fid_23458,-0.2567360353023185,8.548405763570524e-143,0.2567360353023185,-
CRELD1,fid_23648,0.2559818324178604,8.759268785658071e-143,0.2559818324178604,+
TNFSF10,fid_23547,0.24681510435041057,9.103750516277e-143,0.24681510435041057,+
F7,fid_23507,0.24812270973258232,9.348931997979268e-143,0.24812270973258232,+
CDHR5,fid_23498,0.2485040236188724,1.006971386323996e-142,0.2485040236188724,+
CDHR5,fid_23488,0.24849166861432895,1.0412913419509603e-142,0.24849166861432895,+
LDLR,fid_23520,0.2478235381435887,1.1200556148522397e-142,0.2478235381435887,+
FUOM,fid_23489,0.25588005687256316,1.1450428534588336e-142,0.25588005687256316,+
CNDP1,fid_23572,0.24772443998708205,1.1757476212494947e-142,0.24772443998708205,+
TNFSF10,fid_23513,0.24671763620797424,1.187500013524165e-142,0.24671763620797424,+
CANT1,fid_23536,0.24843753926399423,1.205716396752481e-142,0.24843753926399423,+
EZR,fid_23481,0.24671700723746373,1.2665483677431215e-142,0.24671700723746373,+
TCTN3,fid_23486,0.25278990109877203,1.2717206863782622e-142,0.25278990109877203,+
HSD11B1,fid_23565,0.24821512576172836,1.37028329248466e-142,0.24821512576172836,+
ADM,fid_23435,0.24668719932877217,1.373863826528383e-142,0.24668719932877217,+
CRELD1,fid_23481,0.2558103870014744,1.3762223995160747e-142,0.2558103870014744,+
CFB,fid_23562,-0.25495112655940966,1.4030258347024219e-142,0.25495112655940966,-
SERPINA5,fid_23504,0.2541239655444913,1.4843326139241296e-142,0.2541239655444913,+
CST3,fid_23622,-0.2476894381332659,1.5140355643438336e-142,0.2476894381332659,-
CDH2,fid_23480,0.24831961542161915,1.6599596736833323e-142,0.24831961542161915,+
F10,fid_23495,0.25286954648265947,1.684516858145098e-142,0.25286954648265947,+
CCN1,fid_23541,0.24810833328613735,1.717864730724527e-142,0.24810833328613735,+
TNFSF10,fid_23548,0.2465796934036598,1.729872984812245e-142,0.2465796934036598,+
PSRC1,fid_23622,-0.2501584082739443,1.799890681405527e-142,0.2501584082739443,-
TBCA,fid_23471,0.25605423267441435,1.860845571222096e-142,0.25605423267441435,+
MANF,fid_23471,0.2478112648437623,1.9181297131751355e-142,0.2478112648437623,+
GOLM2,fid_23578,0.2465635162210613,1.923877561653868e-142,0.2465635162210613,+
RARRES2,fid_23621,0.24753990530516215,1.9402293653322135e-142,0.24753990530516215,+
BPIFB1,fid_23555,0.24803361399678625,2.03701063325052e-142,0.24803361399678625,+
TIMP1,fid_23453,-0.24966270640285593,2.0827481736773736e-142,0.24966270640285593,-
PLA2G7,fid_23557,0.24744691315397427,2.201881833968594e-142,0.24744691315397427,+
TMPRSS15,fid_23601,-0.2477987038481911,2.2504908870038e-142,0.2477987038481911,-
SNCA,fid_23648,0.25562084288463804,2.2659265574161723e-142,0.25562084288463804,+
CLEC4A,fid_23555,0.248026539397266,2.2820895770531614e-142,0.248026539397266,+
LBR,fid_23458,-0.24659644541855033,2.328277693075227e-142,0.24659644541855033,-
LATS1,fid_23515,0.2562361623456162,2.3428837225090574e-142,0.2562361623456162,+
CREG1,fid_23536,0.24902222832244564,2.525218047008728e-142,0.24902222832244564,+
HJV,fid_23494,0.2526289107904278,2.8017128371640635e-142,0.2526289107904278,+
DCXR,fid_23407,0.24701048829630085,2.809928346708844e-142,0.24701048829630085,+
SERPINA5,fid_23423,0.2538809722666411,2.824992385511245e-142,0.2538809722666411,+
NPY,fid_23514,0.2463272195226709,2.853648180199746e-142,0.2463272195226709,+
CD38,fid_23495,0.24769793313079513,2.958059123796803e-142,0.24769793313079513,+
SUOX,fid_23453,-0.2527150989947932,2.992979135027927e-142,0.2527150989947932,-
GPR37,fid_23612,-0.24971623724323924,3.01063530501552e-142,0.24971623724323924,-
FGFBP2,fid_23422,0.2524272981561061,3.1272033702438142e-142,0.2524272981561061,+
TNFRSF12A,fid_23407,0.2469686308927675,3.147506427772483e-142,0.2469686308927675,+
ATRN,fid_23509,0.2525478292574422,3.1490514982208672e-142,0.2525478292574422,+
LCAT,fid_23402,0.2526325295059518,3.162106683404097e-142,0.2526325295059518,+
ITGAV,fid_23430,0.2462893794774076,3.162106683404097e-142,0.2462893794774076,+
ITGA11,fid_23563,0.24788742613886255,3.326030851956913e-142,0.24788742613886255,+
TGFB1,fid_23447,0.2466100123300733,3.47423995150046e-142,0.2466100123300733,+
IGSF3,fid_23628,0.2476352768912195,3.5037491247946806e-142,0.2476352768912195,+
GRP,fid_23447,0.25569360866198115,3.545082144576834e-142,0.25569360866198115,+
TNFRSF12A,fid_23648,0.24691350691907937,3.655083251425799e-142,0.24691350691907937,+
TCTN3,fid_23483,0.2523848335107163,3.736658007788956e-142,0.2523848335107163,+
GIP,fid_23468,0.2556162920229799,3.926503673979834e-142,0.2556162920229799,+
CD4,fid_23604,0.24806970788365007,3.941532637293272e-142,0.24806970788365007,+
EZR,fid_23483,0.2462934822329097,4.010243162927239e-142,0.2462934822329097,+
ITGAV,fid_23570,0.2461981642850321,4.0516681610645204e-142,0.2461981642850321,+
IMPA1,fid_23471,0.24855919825967865,4.233303627587472e-142,0.24855919825967865,+
FLI1,fid_23471,0.250181580783653,4.434230801420744e-142,0.250181580783653,+
HAVCR1,fid_23543,0.24636730795955764,4.478777141453139e-142,0.24636730795955764,+
PAMR1,fid_23512,0.2471632251441772,4.750327846844916e-142,0.2471632251441772,+
RGS10,fid_23471,0.2528116390641146,4.767192654530218e-142,0.2528116390641146,+
MAN1A2,fid_23480,0.25545397543593423,4.914026199492829e-142,0.25545397543593423,+
SRPK2,fid_23480,0.2477350841455062,5.017886252587627e-142,0.2477350841455062,+
CST3,fid_23558,-0.24724444972966872,5.053164363098778e-142,0.24724444972966872,-
HHEX,fid_23621,0.2524553540020149,5.22666031922237e-142,0.2524553540020149,+
