protein,metabolite,r,p,q,r_s,p_s,q_s,sign,abs_r
PSRC1,fid_23489,0.25907273996232916,1.7696132144954874e-155,1.3221728436523125e-153,0.26912656456287415,4.368690976199482e-168,3.319013307120357e-166,+,0.25907273996232916
HEG1,fid_23486,0.2590726073997216,1.770275939732599e-155,1.322532050109759e-153,0.2496095737218809,4.1269013410429456e-144,2.238811635028799e-142,+,0.2590726073997216
IGFBP2,fid_23638,-0.25907189603186487,1.7738365430685142e-155,1.32505589767218e-153,-0.29370004140732603,2.9420011263697846e-201,3.391495036765229e-199,-,0.25907189603186487
STAB2,fid_23412,0.25906771163629994,1.7949258660082787e-155,1.3406718344637378e-153,0.2541507765935254,1.6609898664716258e-149,9.763517392943293e-148,+,0.25906771163629994
CTSF,fid_23565,0.2590671168284097,1.7979439467408166e-155,1.3427881183246757e-153,0.25791587756478096,4.6066463779163814e-154,2.8851817264173557e-152,+,0.2590671168284097
PLA2G10,fid_23508,-0.25906600159638793,1.8036163445294547e-155,1.3468861310086182e-153,-0.2627308327451433,5.300162104489514e-160,3.592243680127021e-158,-,0.25906600159638793
PROC,fid_23621,0.2590649198016909,1.8091357422201346e-155,1.3508690575853734e-153,0.25485871040681957,2.3407438419328508e-150,1.3923604119616139e-148,+,0.2590649198016909
IL18R1,fid_23495,0.2590637046586964,1.8153556056440716e-155,1.3553741450497034e-153,0.26206919205764345,3.5305890749830954e-159,2.3694751504700257e-157,+,0.2590637046586964
SLC9A3R1,fid_23471,0.2590541386836794,1.865071766654319e-155,1.3923500176963079e-153,0.24709417545162,3.604132217863867e-141,1.8778458953707617e-139,+,0.2590541386836794
PYY,fid_23622,-0.25905276974819286,1.8722967094048367e-155,1.3976001741742086e-153,-0.25504174901399324,1.4089131080467463e-150,8.410329527223428e-149,-,0.25905276974819286
CHMP6,fid_23486,0.2590439422564358,1.919562103585901e-155,1.4327348976293326e-153,0.250988667540165,9.74558602505587e-146,5.414197077258567e-144,+,0.2590439422564358
TNFRSF12A,fid_23522,0.25904116979256014,1.9346512486610233e-155,1.4438489595600577e-153,0.2539782646317472,2.6750865677972175e-149,1.5671281092597882e-147,+,0.25904116979256014
VMO1,fid_23636,-0.2590252074208927,2.023859073674012e-155,1.5102705486422547e-153,-0.30131825946419494,3.081191711395288e-212,4.034418398099709e-210,-,0.2590252074208927
TNFRSF10A,fid_23453,-0.25902111236773745,2.0473993456247774e-155,1.5276802317829817e-153,-0.25571178411686285,2.189241147695105e-151,1.323140140213189e-149,-,0.25902111236773745
EGLN1,fid_23641,-0.2590167884350074,2.0725521076294386e-155,1.5462893871283233e-153,-0.26792944833984855,1.480726274399851e-166,1.0998852925378827e-164,-,0.2590167884350074
MVK,fid_23595,-0.2590157292831449,2.0787602006940878e-155,1.5507619372171656e-153,-0.24008318387283528,3.783382070824975e-133,1.753861454123214e-131,-,0.2590157292831449
NOMO1,fid_23641,-0.2590133361039146,2.0928559937777755e-155,1.5611172155310905e-153,-0.26160977439516603,1.313093990457177e-158,8.763979964903403e-157,-,0.2590133361039146
BAIAP2,fid_23596,-0.25900250054859714,2.1578810109250244e-155,1.6094559395091291e-153,-0.2475836195293311,9.708267771187558e-142,5.099934932350408e-140,-,0.25900250054859714
RIDA,fid_23431,0.25900116481329793,2.166035269301373e-155,1.6153720303935832e-153,0.2764276029049515,1.3720771070268317e-177,1.1811775148376396e-175,+,0.25900116481329793
BAIAP2,fid_23515,0.25899103307696764,2.2288964784028773e-155,1.6620817239089377e-153,0.262359717080317,1.5364463598425263e-159,1.0346862264159207e-157,+,0.25899103307696764
STAB2,fid_23648,0.25899042745792156,2.2327111473715243e-155,1.6647555149314652e-153,0.25527789000598133,7.314541734518399e-151,4.386860040796883e-149,+,0.25899042745792156
CDKN1A,fid_23622,-0.2589898908528905,2.2360965575480795e-155,1.6671087260429051e-153,-0.25326645975522155,1.90387352662989e-148,1.1002578510248307e-146,-,0.2589898908528905
FUOM,fid_23550,0.2589890653029667,2.2413149149564303e-155,1.6708278573873816e-153,0.2704840660003889,7.865083683981593e-170,6.121197814661126e-168,+,0.2589890653029667
CNTN3,fid_23562,-0.25897993248867524,2.299861706307628e-155,1.7142967735178747e-153,-0.27820717170474,5.974716068006487e-180,5.321172472031887e-178,-,0.25897993248867524
MXRA8,fid_23591,0.2589782993639288,2.3104908081304622e-155,1.7220430112431007e-153,0.26160533134418007,1.3298634787653031e-158,8.875089543058158e-157,+,0.2589782993639288
CFI,fid_23605,-0.25897815588435624,2.311426977502546e-155,1.722564115128835e-153,-0.2599149799800711,1.6322554941296325e-156,1.0583174781924486e-154,-,0.25897815588435624
SEMA3F,fid_23515,0.25897756616983963,2.3152787003927535e-155,1.7251377707939807e-153,0.2657081417679612,9.747497026372644e-164,6.963616091188771e-162,+,0.25897756616983963
IGSF8,fid_23408,0.2589775544757706,2.3153551450193074e-155,1.7251377707939807e-153,0.26075026160214443,1.5221571270871058e-157,1.0024019088863353e-155,+,0.2589775544757706
CRELD1,fid_23435,0.25897186428095587,2.352852738436674e-155,1.752896995418887e-153,0.24918391294835304,1.305267645323617e-143,7.041557098776886e-142,+,0.25897186428095587
DSG2,fid_23643,-0.2589648020540501,2.40023616143233e-155,1.7880148093164106e-153,-0.25918905492489835,1.2739682591547747e-155,8.154642217258687e-154,-,0.2589648020540501
APOF,fid_23595,0.25896306715635425,2.4120213533700294e-155,1.796609850677692e-153,0.35951443119666465,1.2302989097044703e-307,4.713860763518239e-305,+,0.25896306715635425
IL1RN,fid_23586,-0.2589623622930424,2.4168259917222957e-155,1.8000041524638877e-153,-0.30977956865619594,7.903264070706816e-225,1.1888115330662056e-222,-,0.2589623622930424
PYY,fid_23410,0.2589611980354473,2.4247829865744598e-155,1.8057453308554316e-153,0.2690415870905244,5.613409303877565e-168,4.2584280323000043e-166,+,0.2589611980354473
GCG,fid_23498,0.2589429303380224,2.553112161829848e-155,1.901117780652546e-153,0.2666912611484781,5.556869199115629e-165,4.034063920158222e-163,+,0.2589429303380224
AGR3,fid_23497,0.25894093245607663,2.567552177992786e-155,1.911674367017696e-153,0.2755920360597041,1.737387572355947e-176,1.4755633870098683e-174,+,0.25894093245607663
APOM,fid_23416,0.25893683991479016,2.597386783888331e-155,1.9336896789105187e-153,0.25046086098014886,4.098452165237813e-145,2.2548498113026754e-143,+,0.25893683991479016
P4HB,fid_23412,0.258936158802284,2.602385579249383e-155,1.9372127334610901e-153,0.25092449253235033,1.1607412106810418e-145,6.441156626206385e-144,+,0.258936158802284
UPB1,fid_23559,-0.2589330889313585,2.625035338312479e-155,1.9538730772974886e-153,-0.2810773388573967,8.531988707644064e-184,7.949383264152855e-182,-,0.2589330889313585
IL32,fid_23426,0.2589225218418584,2.704515634641029e-155,2.012825930003864e-153,0.2954981517587581,8.077095766258846e-204,9.60046376596187e-202,+,0.2589225218418584
PCBD1,fid_23480,0.25889661446676004,2.909692913512016e-155,2.1653066550843168e-153,0.2737233481938698,4.9156506714917865e-174,4.042597073105959e-172,+,0.25889661446676004
IGF2R,fid_23578,0.25889498623944596,2.9230950763497856e-155,2.1750574502850033e-153,0.25136963324332207,3.4484446952712376e-146,1.926842332648131e-144,+,0.25889498623944596
HS6ST1,fid_23412,0.25888920311102737,2.9711969708666506e-155,2.2106234676343315e-153,0.2563587103781048,3.6082898853600526e-152,2.2038797862740608e-150,+,0.25888920311102737
ACY1,fid_23645,-0.25888250338661134,3.027911734184464e-155,2.2525896762221376e-153,-0.24823992920918614,1.6644643875665375e-142,8.840867548080781e-141,-,0.25888250338661134
BAIAP2,fid_23633,0.25887931909330747,3.055245224893947e-155,2.2726915792190076e-153,0.3063070048674126,1.3061342436055797e-219,1.8527300125177346e-217,+,0.25887931909330747
SNCA,fid_23412,0.25887416935662283,3.099972118096446e-155,2.3057263964062199e-153,0.25049309354968263,3.7546281959227965e-145,2.066939457904084e-143,+,0.25887416935662283
FTCD,fid_23412,0.2588719562605132,3.119393757424592e-155,2.3199345995115867e-153,0.26398044528738107,1.4533773440139682e-161,1.0051952691283819e-159,+,0.2588719562605132
CDKN1A,fid_23448,0.2588704736906029,3.13247236764271e-155,2.3294229828587256e-153,0.24853013201215526,7.6190169050181555e-143,4.0700703190439884e-141,+,0.2588704736906029
HS6ST1,fid_23497,0.2588588251182089,3.2371544617222486e-155,2.4070222143918605e-153,0.2591489741379434,1.4267452357340252e-155,9.123725729665645e-154,+,0.2588588251182089
STAB2,fid_23487,0.2588560197851862,3.2628826363162504e-155,2.4259045104709254e-153,0.25611830709871414,7.055546752513406e-152,4.2931687749485733e-150,+,0.2588560197851862
SERPINA5,fid_23403,0.258851055204893,3.308914988268744e-155,2.459877252570686e-153,0.2889908525372194,1.2277970650347811e-194,1.307547206705194e-192,+,0.258851055204893
PRCP,fid_23501,0.2588497971829521,3.320682170860357e-155,2.4683726149811866e-153,0.2815163552652021,2.181814541201971e-184,2.0467352152766777e-182,+,0.2588497971829521
IGSF3,fid_23615,-0.25884829626409106,3.334776015449598e-155,2.4785955476891773e-153,-0.24189552730244204,3.382607958887865e-135,1.6158950544636383e-133,-,0.25884829626409106
SERPINA4,fid_23543,0.25884684732170365,3.3484384483025117e-155,2.4884957728202076e-153,0.26490540930992335,1.0017866079806561e-162,7.0521022960308796e-161,+,0.25884684732170365
ATRN,fid_23496,0.2588321304976372,3.490413340630227e-155,2.593743603704742e-153,0.26185623845821165,6.492460400388391e-159,4.346832613554435e-157,+,0.2588321304976372
PLTP,fid_23550,-0.2588264234137268,3.547073735813151e-155,2.6355787676086775e-153,-0.26202450833859914,4.0121784091836024e-159,2.690943660907379e-157,-,0.2588264234137268
PLA2G7,fid_23626,0.258816421348498,3.648599051695666e-155,2.710737909989791e-153,0.26511122986795005,5.516503765012713e-163,3.899597304053642e-161,+,0.258816421348498
CDKN1A,fid_23482,0.2588128256059515,3.6858021056830116e-155,2.738098150322658e-153,0.2572086304622336,3.351184672740289e-153,2.0756241217490386e-151,+,0.2588128256059515
NPC2,fid_23418,-0.2588122600945527,3.6916874918285842e-155,2.742189996293574e-153,-0.2791172276818741,3.6481113178002005e-181,3.297550549966469e-179,-,0.2588122600945527
BID,fid_23480,0.25880857481470987,3.730271391615471e-155,2.7705670200687347e-153,0.26501587740767546,7.273335520749773e-163,5.130517983193011e-161,+,0.25880857481470987
KRT18,fid_23497,0.2587911566965378,3.918154056794528e-155,2.909814888376442e-153,0.26756936765007766,4.2577807357520204e-166,3.1437292055540193e-164,+,0.2587911566965378
TMPRSS15,fid_23508,0.25879000457936957,3.9309095472322564e-155,2.9189894944057703e-153,0.26703733356684867,2.0213621770844907e-165,1.4753853108380173e-163,+,0.25879000457936957
SMOC1,fid_23502,0.258785894172339,3.97675605602476e-155,2.952732231031293e-153,0.268573612400831,2.228937521165432e-167,1.6779501682508462e-165,+,0.258785894172339
DDAH1,fid_23480,0.25877751778233027,4.071843475545284e-155,3.023025602833559e-153,0.25787805612479964,5.123188049258339e-154,3.207590570273484e-152,+,0.25877751778233027
VAMP8,fid_23480,0.25877677851138836,4.080343789379875e-155,3.0290270215287144e-153,0.25389291062558245,3.385962550704941e-149,1.979427770201418e-147,+,0.25877677851138836
ADGRG2,fid_23551,0.25877345588016937,4.118767489961592e-155,3.0572384533254437e-153,0.25124136656684737,4.893485687035904e-146,2.728396053539424e-144,+,0.25877345588016937
LGALS3,fid_23480,0.258771610940307,4.1402585863552126e-155,3.0728768391495407e-153,0.2651746302423907,4.5898813389248496e-163,3.2486785893973002e-161,+,0.258771610940307
RTN4R,fid_23497,0.25875033627940364,4.396319039857085e-155,3.262590324748178e-153,0.2749383594225317,1.2580862072041851e-175,1.0549331519017363e-173,+,0.25875033627940364
BAIAP2,fid_23522,0.25874855734662433,4.418433332262032e-155,3.278666990629244e-153,0.2582771467175497,1.6677117764210365e-154,1.0513874734737431e-152,+,0.25874855734662433
CRELD1,fid_23409,0.2587440317530263,4.475193915317382e-155,3.3204467830380236e-153,0.24569543217965753,1.5058634289307138e-139,7.675911507911773e-138,+,0.2587440317530263
F9,fid_23410,0.25874388708884083,4.477020270679306e-155,3.321462815513025e-153,0.2652565767911199,3.6186348473042886e-163,2.564235141562858e-161,+,0.25874388708884083
DNAJB1,fid_23493,0.2587344944744999,4.5972066912706184e-155,3.4102799924708254e-153,0.2596860240904436,3.122829908207203e-156,2.0154231797301982e-154,+,0.2587344944744999
LEP,fid_23591,-0.2587335384036702,4.609619627359447e-155,3.419139140089085e-153,-0.26298084514808273,2.585081733935068e-160,1.7589566951486233e-158,-,0.2587335384036702
KHK,fid_23634,0.25872885177729077,4.670953184752462e-155,3.464279157374303e-153,0.2610646788825918,6.2178986104319e-158,4.1148697668385947e-156,+,0.25872885177729077
NAGPA,fid_23500,0.2587233470790485,4.744034127336786e-155,3.518121690446203e-153,0.2522629922798291,2.9961461310164125e-147,1.7013217879318674e-145,+,0.2587233470790485
HAVCR1,fid_23529,0.25872212111712306,4.760464936289249e-155,3.5299464294103764e-153,0.25175734100917857,1.19579999501727e-146,6.729208006955694e-145,+,0.25872212111712306
AMBP,fid_23496,0.25871984985147983,4.791055591283579e-155,3.552267394132648e-153,0.27260364084099026,1.41694213816685e-172,1.1393710269122136e-170,+,0.25871984985147983
MME,fid_23488,0.2587194378726885,4.796625340362556e-155,3.556034264342163e-153,0.25304404429669025,3.510730080553804e-148,2.020194327590058e-146,+,0.2587194378726885
RIDA,fid_23558,-0.2587182266094937,4.813038492216018e-155,3.567838429715309e-153,-0.2829924159992075,2.1861512633589515e-186,2.1073773327565653e-184,-,0.2587182266094937
SLC39A5,fid_23641,-0.2587143726693612,4.865635056403044e-155,3.606459712095126e-153,-0.28965153193825766,1.472069957473527e-195,1.5860451812339773e-193,-,0.2587143726693612
DPY30,fid_23543,0.2587103376874091,4.921317422660918e-155,3.6473601138269173e-153,0.2660773967709367,3.3284983950267738e-164,2.3919871632941515e-162,+,0.2587103376874091
SORT1,fid_23578,0.2587099359685368,4.9268958101355195e-155,3.651122153932106e-153,0.2382617869944331,4.162765495315734e-131,1.870673307608403e-129,+,0.2587099359685368
DSG2,fid_23484,-0.25870915136850897,4.937809212187004e-155,3.65883658630145e-153,-0.26638667860286835,1.3515157541813354e-164,9.765618323167055e-163,-,0.25870915136850897
EPHA1,fid_23595,-0.25869947185381964,5.074448800202245e-155,3.759701015188377e-153,-0.26423879438427855,6.892924283257721e-162,4.797004069058304e-160,-,0.25869947185381964
CCL23,fid_23640,-0.25869938644280877,5.07567114457608e-155,3.760223355094666e-153,-0.2546067835678897,4.7044116197680704e-150,2.7862713510492556e-148,-,0.25869938644280877
NAGPA,fid_23493,0.258695700874546,5.128697481001912e-155,3.799119770499491e-153,0.24729197090632923,2.1219814421305193e-141,1.1098236263691211e-139,+,0.258695700874546
CD4,fid_23560,-0.258690738598988,5.200967250856781e-155,3.8522615182996893e-153,-0.2943940829405767,3.0352109369296473e-202,3.53539327003127e-200,-,0.258690738598988
LGALS9,fid_23569,-0.25868411312724016,5.299047063368225e-155,3.9245075159109334e-153,-0.2585817337395493,7.072013321456993e-155,4.4825660717257413e-153,-,0.25868411312724016
ADH4,fid_23618,0.2586795809544377,5.367200393899514e-155,3.974577309728352e-153,0.2512349687003414,4.979634277926984e-146,2.7760028853044544e-144,+,0.2586795809544377
ANGPTL2,fid_23408,0.25867520406789973,5.4338491555119555e-155,4.023522835727292e-153,0.26379442677650167,2.4855596884497066e-161,1.712886919423143e-159,+,0.25867520406789973
TNFSF10,fid_23505,0.2586530944480607,5.7833648351991345e-155,4.2818873856907634e-153,0.2588914839151769,2.9521324293729303e-155,1.87972086357736e-153,+,0.2586530944480607
FAM20A,fid_23606,-0.2586463805522915,5.893878338429895e-155,4.363264907923548e-153,-0.2525482391513384,1.3704762408734423e-147,7.823630353678015e-146,-,0.2586463805522915
CDH2,fid_23643,0.2586399617921634,6.001504671758041e-155,4.4424886873190436e-153,0.25595906997877277,1.0996704352609437e-151,6.673412057536502e-150,+,0.2586399617921634
CCN1,fid_23411,0.25863617977340697,6.065835951082775e-155,4.489651334176624e-153,0.25525359688674043,7.825089064917689e-151,4.69073592589129e-149,+,0.25863617977340697
PCBD1,fid_23561,-0.25863245559951464,6.129856040234328e-155,4.536574071458667e-153,-0.29272256749228087,7.132814643056468e-200,8.079088047105151e-198,-,0.25863245559951464
KLKB1,fid_23498,0.2586319791523785,6.138094888957399e-155,4.542208965827525e-153,0.2562032830771868,5.5670435686671895e-152,3.3922701576609174e-150,+,0.2586319791523785
IGSF9,fid_23428,0.2586318315865998,6.14064887682302e-155,4.543636326774053e-153,0.2576283877738331,1.0328321655403784e-153,6.435443083685201e-152,+,0.2586318315865998
PTH,fid_23613,0.25862770931585793,6.212425303030707e-155,4.5962777844331345e-153,0.24946978595172983,6.024986794767002e-144,3.2616916259699796e-142,+,0.25862770931585793
CXCL6,fid_23578,0.2586236575141989,6.283790968401584e-155,4.6486046548135284e-153,0.2579406752848996,4.2965391478439454e-154,2.692118832212554e-152,+,0.2586236575141989
IL16,fid_23431,0.25861570581175775,6.426234984527427e-155,4.753497659311067e-153,0.2843736566946805,2.869893180814438e-188,2.818059079309023e-186,+,0.25861570581175775
NOS3,fid_23486,0.2586152603290373,6.43430989973829e-155,4.758986362813352e-153,0.3160628928941826,1.8811807481268176e-234,3.184211654265866e-232,+,0.2586152603290373
NAGPA,fid_23481,0.25861366440773226,6.463321155655552e-155,4.779957446974237e-153,0.24023175623584345,2.5738703884642997e-133,1.1962202112142052e-131,+,0.25861366440773226
SSC4D,fid_23509,0.2586131416037575,6.4728532531593425e-155,4.78651989301766e-153,0.2816964043410031,1.2462905569735538e-184,1.1721565887883607e-182,+,0.2586131416037575
PCBP2,fid_23471,0.2586055931134801,6.612056877284837e-155,4.888960236189029e-153,0.24627057660440216,3.254713062005341e-140,1.6734764781907217e-138,+,0.2586055931134801
SNCG,fid_23454,0.25859876208726995,6.7406040915759375e-155,4.983501182467939e-153,0.25903218221329755,1.9843851667515715e-155,1.2667421878932123e-153,+,0.25859876208726995
CTSD,fid_23608,0.2585815577810625,7.0755214376442985e-155,5.230582101347074e-153,0.2688025040289613,1.1358828294591208e-167,8.580283234448163e-166,+,0.2585815577810625
