name,wY_01,wY_02,wY_03,wY_04,wY_05
fid_23566,-0.19240439866985445,-0.1927155596459399,0.024485870696655872,-0.2635210963149938,-0.20931749015745937
fid_23538,0.14347948290036877,0.17009144481636462,-0.05772033841753853,-0.22181228733996408,0.23059675437332264
fid_23503,0.010942269768644586,0.019663870434090357,-0.35530811672657153,0.2182861911298079,0.4112646398468864
fid_23573,0.08372624984562627,0.0052151338728264945,-0.11217035558123892,-0.05225978666881505,0.2546908623297353
fid_23545,-0.2894378764913989,-0.1846164602057482,0.10844372805937919,0.13814747222358767,-0.7165566663934627
fid_23510,0.19069002739383553,0.18346879467437088,0.2792453462312697,-0.06545367079858852,0.3130513022349854
fid_23424,0.06604104424403015,0.05779703526707263,-0.01822503438104491,0.006630668370580927,0.19376476421690086
fid_23552,-0.017477680659908432,-0.13408291151790633,0.25330666091122583,-0.2733414538314465,-0.02011641052358939
fid_23489,-0.24546259304893206,0.07735985635261781,0.04810763049632805,0.056359909443606686,-0.21723401703686263
fid_23517,0.032107472447947455,-0.22881635354773402,-0.22035628649410424,0.004170538209650614,-0.4664397089523957
fid_23411,0.1091910302074561,0.14375199921583853,0.330446763875025,0.20220050664136685,-0.0624084863939089
fid_23407,0.01882844102652872,0.16676668101498568,0.059268886504712945,0.0038179673841856523,0.29139988869032285
fid_23487,0.10735043075820312,0.18712666426087665,-0.21795555515063256,-0.14442214253074506,0.4332485233829787
fid_23410,-0.11703292348558264,-0.15565980132509533,-0.01222213206009429,-0.15833558175267368,-0.1541791759017148
fid_23529,-0.27262781064630887,0.1602175792487233,1.2660416982373432,-0.08413984456293386,-0.8397734901230005
fid_23409,0.1201864886281328,0.023202554173398483,-0.19584446283919232,-0.2224956329084455,0.5732015196934837
fid_23564,0.15047184524305124,0.5007394538972312,0.16760335388552083,0.8200818715396327,0.01758276920471148
fid_23536,0.12496710986965699,0.19013542035627182,-0.3587653166869273,-0.35848235357032204,0.7572387688452985
fid_23501,0.3673541224410303,0.4274766529750529,0.5587102683822327,0.015414080979439903,0.5746676689374435
fid_23571,-0.33921691258122805,-0.384835140790768,0.5354660219270388,-0.465320305089815,-0.4733441266996014
fid_23543,0.5868787741130258,-0.5294813287200336,-0.4049104001169665,0.08927860811516644,-0.008313348806441547
fid_23508,-0.06877846164002813,0.24819396649940897,-0.41399251966441813,0.35385108172978225,0.8492856541293868
fid_23578,0.007705359246925606,-0.3106964397705556,-0.7493244921093676,-0.3477639594507676,0.04937367145318321
fid_23550,-0.7386221380934138,0.2721672944684188,0.9177685983342488,-0.18350981484679446,0.7675974289834665
fid_23515,0.18538161395734212,-0.020604161623800302,0.8069740253334035,-0.07524525734574469,-0.20297845311023544
fid_23408,0.03794667650508577,0.20746168246575222,0.02480615159665437,0.03989397928056016,0.35488794579039123
fid_23557,-0.3922672723440435,-0.23986790273922884,0.043835503869004276,-0.9821877843967203,0.1882889963831559
fid_23494,-0.40151550791414214,0.15324899277506443,0.008715577955182493,-0.14268100305468176,-0.08738285046225314
fid_23522,0.023135034282180823,-0.24228788653989472,-0.5501256015947406,0.5425806540197659,-0.8417091382742232
