protein,metabolite,r,p,q,r_s,p_s,q_s,sign,abs_r
OXT,fid_23481,0.28269904488544423,5.4700218355208266e-186,4.342743244930025e-184,0.27577710603437544,9.909095883220898e-177,5.70474302566125e-175,+,0.28269904488544423
IL16,fid_23636,-0.28267606107767773,5.877243003081218e-186,4.665533430725781e-184,-0.3353366944100877,1.8546904011436754e-265,2.6944762721440312e-263,-,0.28267606107767773
SEMA3F,fid_23515,0.2826721357721537,5.949757047700208e-186,4.722581483823294e-184,0.29306396310927935,2.345777578932355e-200,1.7657247964716058e-198,+,0.2826721357721537
CCL27,fid_23499,0.2826718867105132,5.9543881117562e-186,4.725741281563519e-184,0.280329879247725,8.64742552924348e-183,5.343663445711245e-181,+,0.2826718867105132
AGR3,fid_23489,0.2826486493578873,6.402685557985631e-186,5.080980835021568e-184,0.30635215899649776,1.1183830607187139e-219,1.0335352554421405e-217,+,0.2826486493578873
PLAT,fid_23628,0.28264628625191557,6.450121858421226e-186,5.118066070391003e-184,0.2870507187797529,6.02504707633995e-192,4.131702039384133e-190,+,0.28264628625191557
CDHR2,fid_23412,0.28264171618006045,6.542858159788868e-186,5.191084094681261e-184,0.2865686158809916,2.7880056697651764e-191,1.897742038734869e-189,+,0.28264171618006045
SMOC1,fid_23410,0.2826388003816352,6.602720378601366e-186,5.238006827656854e-184,0.3149869684033919,8.689033098706133e-233,9.183450074401159e-231,+,0.2826388003816352
CFI,fid_23635,-0.2826355667492843,6.669747677030262e-186,5.290602830779856e-184,-0.32583552650051206,6.859944949279164e-250,8.57588690648353e-248,-,0.2826355667492843
VMO1,fid_23495,0.2826354418378157,6.672350451240148e-186,5.292089863406076e-184,0.3213169760114346,1.112132491306128e-242,1.2968592504227888e-240,+,0.2826354418378157
TTR,fid_23484,0.2826232843585689,6.930590243766064e-186,5.496309697181378e-184,0.2895491298084548,2.0458432543072095e-195,1.4608333808540755e-193,+,0.2826232843585689
DNAJB1,fid_23407,0.2826179801558324,7.046362895978917e-186,5.587513626497111e-184,0.28599166249190616,1.7369904299704534e-190,1.1727807628479839e-188,+,0.2826179801558324
PTGDS,fid_23426,-0.2826085109507021,7.257865789775211e-186,5.754600032560387e-184,-0.30153785250593934,1.469750309064314e-212,1.2584050970520962e-210,-,0.2826085109507021
FUOM,fid_23633,0.28259755267602554,7.510554272446883e-186,5.954301562387478e-184,0.3576011072103977,3.672695163395881e-304,7.855881984420811e-302,+,0.28259755267602554
NPPC,fid_23596,-0.2825968214419006,7.52772526938875e-186,5.967263698631361e-184,-0.2819675681236214,5.3580363225130816e-185,3.406566566067622e-183,-,0.2825968214419006
CEACAM19,fid_23478,0.2825910875852957,7.66373501346035e-186,6.074416775974263e-184,0.2733449042300927,1.5336880404364042e-173,8.482855278277392e-172,+,0.2825910875852957
SMAD1,fid_23431,0.2825807305145506,7.91565954434935e-186,6.273412651051121e-184,0.28168695485152534,1.2834754921544546e-184,8.11897106560587e-183,+,0.2825807305145506
RELT,fid_23440,-0.2825790808888666,7.956541493803192e-186,6.305125393024932e-184,-0.2877805644906213,5.89142215225026e-193,4.079714419152257e-191,-,0.2825790808888666
FETUB,fid_23480,0.28257107486813304,8.157966057526996e-186,6.464038621561544e-184,0.3207741049167863,8.017433347579931e-242,9.254119576710925e-240,+,0.28257107486813304
FTCD,fid_23410,0.28256668003431584,8.270693045251525e-186,6.552644535397004e-184,0.29005275526979296,4.048392326954993e-196,2.913940427206402e-194,+,0.28256668003431584
PROC,fid_23404,0.28256384781387955,8.344162094345444e-186,6.610131530457976e-184,0.2805844934075519,3.931975295816475e-183,2.440131093095615e-181,+,0.28256384781387955
GPR37,fid_23623,0.28255016854166426,8.70828882152369e-186,6.897835955140459e-184,0.2802623490879767,1.0656295473632736e-182,6.574421437395769e-181,+,0.28255016854166426
DNAJB1,fid_23488,0.2825498916406901,8.715821185171502e-186,6.903050046681255e-184,0.28694953437948856,8.312097118077636e-192,5.693073747106564e-190,+,0.2825498916406901
TNFRSF10B,fid_23618,0.28253852028306475,9.030834533924317e-186,7.151765629904931e-184,0.30742308592359013,2.7964646150402034e-221,2.6301205649770782e-219,+,0.28253852028306475
FGFBP2,fid_23427,0.2825346721955518,9.139990227286914e-186,7.236632066328076e-184,0.2826357564320841,6.665797204532934e-186,4.2765540188612207e-184,+,0.2825346721955518
SIT1,fid_23552,-0.28253469777758006,9.139260228809639e-186,7.236632066328076e-184,-0.2654733920745711,1.928279753735615e-163,9.47494254791381e-162,-,0.28253469777758006
DSG2,fid_23508,-0.2825301197003396,9.270830005546104e-186,7.339425600436859e-184,-0.2910418090219743,1.6646369540683694e-197,1.2139156636525203e-195,-,0.2825301197003396
BAIAP2,fid_23561,-0.28252375915397016,9.456771780012344e-186,7.485814517140222e-184,-0.31584463524678574,4.098756447370931e-234,4.395254127174773e-232,-,0.28252375915397016
FGF21,fid_23495,0.28250407223090235,1.0056226493454277e-185,7.959465488907618e-184,0.2806525273695692,3.184870150005524e-183,1.978345744806995e-181,+,0.28250407223090235
GGT1,fid_23641,-0.2824858270712695,1.064560755694367e-185,8.425040925763203e-184,-0.2914082524604381,5.086334638776403e-198,3.7289748757680974e-196,-,0.2824858270712695
GHR,fid_23403,0.2824852753952624,1.0663955977709536e-185,8.438643208747522e-184,0.2835451939960573,3.8713282120774345e-187,2.520198258587061e-185,+,0.2824852753952624
ADGRD1,fid_23494,0.28248345884240855,1.072459696918058e-185,8.485706008824831e-184,0.28101203208761893,1.044856541314412e-183,6.530519604266019e-182,+,0.28248345884240855
NPPC,fid_23622,-0.28246878178289236,1.122735547406188e-185,8.882540553573386e-184,-0.2786611211907008,1.483233669529491e-180,8.921385396042615e-179,-,0.28246878178289236
NTRK3,fid_23642,0.2824598105204264,1.1546184320559296e-185,9.133788306374003e-184,0.26838770680151036,3.851849441264139e-167,1.976730622921313e-165,+,0.2824598105204264
ADGRG2,fid_23569,0.2824578312323831,1.1617734657080421e-185,9.189389159364915e-184,0.2894562072451839,2.7576047578223958e-195,1.9653977483161498e-193,+,0.2824578312323831
GSTA3,fid_23596,-0.28245367302552454,1.1769497453006849e-185,9.30841741378283e-184,-0.29195930579202556,8.523908343472242e-199,6.30322598961672e-197,-,0.28245367302552454
ITGA2,fid_23570,0.2824449344034759,1.2094915534899133e-185,9.564747636977772e-184,0.2965320497445474,2.667232576359507e-205,2.119645004054184e-203,+,0.2824449344034759
DNAJB1,fid_23483,0.28244358428653993,1.2145987827029039e-185,9.604091033841757e-184,0.29382290989471016,1.9688331167443465e-201,1.5017409414171583e-199,+,0.28244358428653993
IGFBP1,fid_23440,0.2824409240208808,1.2247251619625963e-185,9.683109041601607e-184,0.28458614186102466,1.47034762912614e-188,9.731326148473697e-187,+,0.2824409240208808
ENO3,fid_23515,0.2824384955951954,1.2340426291010568e-185,9.755715011443878e-184,0.30952408044272084,1.923751330941156e-224,1.8705579981528983e-222,+,0.2824384955951954
C9,fid_23486,-0.28243665737371515,1.241142625511481e-185,9.810776896608324e-184,-0.21453759563009386,4.381205578740672e-106,9.786097209593306e-105,-,0.28243665737371515
CTHRC1,fid_23478,0.28242539199984695,1.2855541813832201e-185,1.0160728917017695e-183,0.2922193804602797,3.6635830972837456e-199,2.722148605788021e-197,+,0.28242539199984695
GALNT10,fid_23452,-0.28242412788999727,1.2906356917852326e-185,1.0199782869369929e-183,-0.2777423605072972,2.481489615550537e-179,1.4709048921547973e-177,-,0.28242412788999727
TNFRSF1A,fid_23615,-0.2823916121481435,1.4284667666529235e-185,1.1287822662242999e-183,-0.26218172050736016,2.5582821949092657e-159,1.1940145161549455e-157,-,0.2823916121481435
LCAT,fid_23429,0.28238663771080824,1.4508120310442493e-185,1.1463149900379637e-183,0.28285994849613755,3.308192438324714e-186,2.1297580320106203e-184,+,0.28238663771080824
PSMG3,fid_23569,-0.2823798709606962,1.4817698326020047e-185,1.170648096956465e-183,-0.2835328742059177,4.023783298764765e-187,2.6182725504247925e-185,-,0.2823798709606962
ADH4,fid_23529,0.2823760537645873,1.499523598732065e-185,1.1845454154874749e-183,0.28265496689103664,6.2775729894418475e-186,4.0289047712927216e-184,+,0.2823760537645873
SIGLEC7,fid_23453,-0.28237490484875577,1.504908678357178e-185,1.1886701582254141e-183,-0.2746979551422308,2.602135976162618e-175,1.474363184978369e-173,-,0.28237490484875577
APCS,fid_23426,-0.2823476840146507,1.638300821341888e-185,1.293890931518794e-183,-0.2878048176970525,5.452730330636406e-193,3.7770069941358903e-191,-,0.2823476840146507
GDF2,fid_23562,0.28234698050439233,1.6419004858960615e-185,1.2965929726904827e-183,0.27675087602100334,5.12605315196838e-178,2.998128541480912e-176,+,0.28234698050439233
FUOM,fid_23489,0.28233599232107626,1.699160106922389e-185,1.3416645732476992e-183,0.3058726479560853,5.803625962629864e-219,5.320034382701762e-217,+,0.28233599232107626
CD300LG,fid_23629,0.2823221287823505,1.7742569565904664e-185,1.400809209228335e-183,0.33295689993964905,1.6595024725927367e-261,2.324489962723167e-259,+,0.2823221287823505
HS6ST1,fid_23543,0.28231528005822026,1.8125697009121072e-185,1.4309024093446809e-183,0.26835833779412815,4.199359283505581e-167,2.15339671750363e-165,+,0.28231528005822026
TMPRSS15,fid_23482,0.28229521383535516,1.92964577508248e-185,1.5231606954267745e-183,0.29532085753719733,1.4475528084718582e-203,1.1301033891884095e-201,+,0.28229521383535516
PRCP,fid_23552,-0.28228587956871676,1.9866509284980466e-185,1.5679872744175955e-183,-0.3175258935486697,9.998507193798672e-237,1.0969396199510767e-234,-,0.28228587956871676
ADGRG2,fid_23400,0.2822789883826953,2.0298123206859512e-185,1.6018789564131276e-183,0.28035252633728885,8.0622676715638e-183,4.985456928696944e-181,+,0.2822789883826953
FUOM,fid_23550,0.28227558183800044,2.0514930664309133e-185,1.6188131114613475e-183,0.3018526429871363,5.080586791126273e-213,4.372161944093181e-211,+,0.28227558183800044
MPI,fid_23471,0.28227422008116226,2.06022444875991e-185,1.625526483192156e-183,0.26801197189056986,1.1621108315847024e-166,5.928673951228615e-165,+,0.28227422008116226
ENO3,fid_23640,-0.2822739564562182,2.061919055551488e-185,1.6266869522039982e-183,-0.30966720257322616,1.1688828711848355e-224,1.1386949552957314e-222,-,0.2822739564562182
CDHR2,fid_23447,0.2822620572816557,2.1398751698699047e-185,1.6880047857518043e-183,0.2848552499451435,6.298121043308624e-189,4.1793751629955724e-187,+,0.2822620572816557
IL18R1,fid_23606,-0.28225864959682495,2.1627375907176978e-185,1.7058542873564135e-183,-0.2705295545299907,6.871734813327505e-170,3.6451539089955073e-168,-,0.28225864959682495
CHMP6,fid_23571,0.28225569051299854,2.1827880993611255e-185,1.7214822667607923e-183,0.27469338633111406,2.6383058439933237e-175,1.494740412265579e-173,+,0.28225569051299854
F9,fid_23587,-0.28224910450123886,2.2280832718951364e-185,1.757014204833258e-183,-0.30536520478180423,3.3036594531169167e-218,3.003755446545436e-216,-,0.28224910450123886
RIDA,fid_23608,0.2822473292585725,2.240452272023373e-185,1.7665764431840099e-183,0.27824154403844503,5.3769959696673726e-180,3.211576429969025e-178,+,0.2822473292585725
SEMA3F,fid_23487,0.28223146252189946,2.3540941872730575e-185,1.855980727009289e-183,0.30933606485367454,3.700110988453087e-224,3.58198637433184e-222,+,0.28223146252189946
AHNAK,fid_23458,-0.282224818763694,2.403371904692815e-185,1.8946260356396784e-183,-0.2851099408312306,2.820668141653884e-189,1.8779417844338502e-187,-,0.282224818763694
NOMO1,fid_23490,0.2822168063492077,2.4641733936064098e-185,1.942346396104913e-183,0.2928608701759356,4.5465695683189943e-200,3.412067842964236e-198,+,0.2822168063492077
VPS37A,fid_23447,0.2822084036131788,2.5295876249362687e-185,1.993691935610554e-183,0.2769391002321146,2.887685745147244e-178,1.693858056517728e-176,+,0.2822084036131788
F7,fid_23541,0.28219857409339555,2.608313268409485e-185,2.055516579411617e-183,0.28190463209090766,6.518264839896061e-185,4.141326006858823e-183,+,0.28219857409339555
AGR3,fid_23486,0.28219661797632223,2.6242695310955318e-185,2.067866920593773e-183,0.30451581366286884,6.0239556644084974e-217,5.399429916780975e-215,+,0.28219661797632223
EPHA1,fid_23515,0.28218957848514015,2.6825023378048893e-185,2.113523963890586e-183,0.30434898608514577,1.0642270778884583e-216,9.504954918269184e-215,+,0.28218957848514015
RBP5,fid_23586,-0.28218446822387966,2.7255827606937403e-185,2.147233951374151e-183,-0.3180075424209622,1.771402628387052e-237,1.9599792111328807e-235,-,0.28218446822387966
OCLN,fid_23613,0.28217991337965714,2.764562947754048e-185,2.1777067864734175e-183,0.28185294292418006,7.656483921720665e-185,4.856842263316594e-183,+,0.28217991337965714
RIDA,fid_23596,-0.2821755733940768,2.8022222203950847e-185,2.2071326166796485e-183,-0.2895372085051841,2.1257369205254015e-195,1.5169872279650448e-193,-,0.2821755733940768
GPR37,fid_23536,0.2821454384159988,3.0782272067135784e-185,2.4242615222481705e-183,0.2944092253905107,2.8882569169419083e-202,2.2254581397199237e-200,+,0.2821454384159988
NTRK3,fid_23561,0.28212713749084867,3.2589282989509977e-185,2.566294815227359e-183,0.26915435052491055,4.024784318175185e-168,2.0884829090908745e-166,+,0.28212713749084867
CRIP2,fid_23604,0.28211930216204584,3.339496465362292e-185,2.6294546153350017e-183,0.28166344499909896,1.3808682094861497e-184,8.729736640593438e-183,+,0.28211930216204584
OCLN,fid_23618,0.28211438056393323,3.391117701834939e-185,2.6698109514107353e-183,0.2826998496444438,5.456285713051003e-186,3.5039738479436065e-184,+,0.28211438056393323
CLUL1,fid_23608,-0.2821143346699738,3.39160280158192e-185,2.6699036671467438e-183,-0.2852471906589498,1.8289602347903765e-189,1.2213754101552042e-187,-,0.2821143346699738
SCLY,fid_23596,-0.2821061597655586,3.4791266146658674e-185,2.738506688828468e-183,-0.2933296412298406,9.862086320637685e-201,7.453540670183434e-199,-,0.2821061597655586
RAB6A,fid_23524,0.2820929555373974,3.625285360546587e-185,2.8532428629035582e-183,0.30722533339901076,5.532628663836264e-221,5.1860794742903994e-219,+,0.2820929555373974
GSTA1,fid_23598,0.2820903342860891,3.655021638839634e-185,2.8763350289946403e-183,0.28644087458109296,4.1818108681840896e-191,2.839829744121377e-189,+,0.2820903342860891
IL1RN,fid_23486,0.28208911213169624,3.6689692732790764e-185,2.8869985989679594e-183,0.3316861325459362,2.0688972715985036e-259,2.8318995721529412e-257,+,0.28208911213169624
PLAT,fid_23586,-0.2820861035837764,3.7035307214963306e-185,2.91387847784791e-183,-0.32112147494254933,2.2662341445620764e-242,2.631681146391115e-240,-,0.2820861035837764
DSG2,fid_23634,-0.28208546519725436,3.7109060581055886e-185,2.919365257191193e-183,-0.31579489802973887,4.8942619308790984e-234,5.2428906315147916e-232,-,0.28208546519725436
TNFRSF12A,fid_23409,0.28207944264262513,3.781211132821325e-185,2.9743522390472467e-183,0.2907371341374175,4.4550801925460364e-197,3.235178730570914e-195,+,0.28207944264262513
APOA1,fid_23524,0.2820794045913591,3.781659531614885e-185,2.9743830527250065e-183,0.3209079743476113,4.927787476401612e-242,5.700570904441286e-240,+,0.2820794045913591
CHCHD10,fid_23610,-0.28207666924234465,3.814032581998968e-185,2.999520791611006e-183,-0.26157335277452753,1.4570375076634259e-158,6.73419832590942e-157,-,0.28207666924234465
IL1RN,fid_23484,0.2820669203721549,3.9316785613536205e-185,3.0917081688058133e-183,0.33298309093104594,1.5020291800608829e-261,2.1047259899225593e-259,+,0.2820669203721549
AGRP,fid_23416,0.28205624660899176,4.06464573270977e-185,3.1959222442137333e-183,0.2706202548167682,5.249467476505749e-170,2.790314242662096e-168,+,0.28205624660899176
CHCHD10,fid_23622,-0.2820543742871062,4.08842869167185e-185,3.214274434176898e-183,-0.2827882013512854,4.139928616225328e-186,2.662385822031208e-184,-,0.2820543742871062
PLA2G10,fid_23420,-0.282043605949809,4.227935439013933e-185,3.323593492400969e-183,-0.27908140694564126,4.0733300570626026e-181,2.467596731709342e-179,-,0.282043605949809
NOS3,fid_23488,0.2820417814407801,4.252039035748524e-185,3.342179933375295e-183,0.3489879887275753,8.18880675744872e-289,1.48648316791289e-286,+,0.2820417814407801
PRSS8,fid_23455,0.2820416036519308,4.254395130269287e-185,3.343670271332998e-183,0.2661868037256058,2.420151860490918e-164,1.2030923992288315e-162,+,0.2820416036519308
VMO1,fid_23448,0.2820298609333372,4.4129338723138246e-185,3.4678961394180234e-183,0.3177356302963047,4.7077141713955506e-237,5.1851986648122436e-235,+,0.2820298609333372
PGF,fid_23431,0.2820282331029306,4.435371979483147e-185,3.485152271588881e-183,0.3053633424091852,3.324792239391793e-218,3.022591705002347e-216,+,0.2820282331029306
TIMP4,fid_23414,0.2820228435878476,4.510477631942557e-185,3.543784420822009e-183,0.29162609246371485,2.5115380724603433e-198,1.8467007878041718e-196,+,0.2820228435878476
TEX101,fid_23440,-0.2820185520821793,4.571189221839295e-185,3.5910960152385178e-183,-0.3101260917924384,2.3614943885906873e-225,2.314153064519021e-223,-,0.2820185520821793
MENT,fid_23553,0.2820123316465431,4.6606408722682234e-185,3.660972944808803e-183,0.3062879994755656,1.394285659392294e-219,1.286379842728815e-217,+,0.2820123316465431
AFM,fid_23410,0.28200556219871936,4.759974908118217e-185,3.738596631124348e-183,0.28523691707723753,1.8892585492423754e-189,1.2614106931879341e-187,+,0.28200556219871936
BAIAP2,fid_23555,-0.28200208599346976,4.811803116040507e-185,3.778895376158658e-183,-0.3124149930119113,7.763133990973136e-229,7.882769547070404e-227,-,0.28200208599346976
KYNU,fid_23424,0.2820008316616439,4.830642523203371e-185,3.793280829497006e-183,0.28934686529762993,3.917775820307197e-195,2.7868084921214525e-193,+,0.2820008316616439
PCBD1,fid_23559,-0.28198719908931597,5.040209039774822e-185,3.957416200268525e-183,-0.3201422816565951,7.947679384277059e-241,9.074174920756328e-239,-,0.28198719908931597
PROS1,fid_23424,0.28198543340674526,5.06800789683338e-185,3.9788131860696714e-183,0.32101364604763427,3.355189645675494e-242,3.888163018743566e-240,+,0.28198543340674526
PRAP1,fid_23604,0.28198439671304304,5.0844008615344266e-185,3.991251930651182e-183,0.2786009689512996,1.7842581235479862e-180,1.0716916917581244e-178,+,0.28198439671304304
CES1,fid_23624,-0.2819775005482766,5.194804053318118e-185,4.0774779966277115e-183,-0.313481848765624,1.8026688159552396e-230,1.85743631722365e-228,-,0.2819775005482766
TFPI,fid_23496,0.2819757037211714,5.223961181823592e-185,4.099921098959101e-183,0.31274528480263647,2.4257546588264162e-229,2.4724634475241385e-227,+,0.2819757037211714
KHK,fid_23485,0.2819580916260857,5.51854827709425e-185,4.330654246154924e-183,0.2851543669209724,2.4516728501466235e-189,1.6336192054867256e-187,+,0.2819580916260857
GSTA3,fid_23554,-0.2819580076990946,5.5199910672218015e-185,4.331318824765075e-183,-0.3198104091332795,2.645718507562088e-240,3.00420282544893e-238,-,0.2819580076990946
APCS,fid_23512,0.2819371963711058,5.889640869397961e-185,4.6208695625489956e-183,0.2900409942205079,4.204649829357991e-196,3.024913233813816e-194,+,0.2819371963711058
HEG1,fid_23494,0.281937052437033,5.892281647749932e-185,4.622442484960314e-183,0.27743878125108556,6.27987470794775e-179,3.7069825500303513e-177,+,0.281937052437033
APOF,fid_23415,0.2819333743916195,5.960165912356879e-185,4.675192478139719e-183,0.34449738900342197,5.321557360133955e-281,8.970020541798521e-279,+,0.2819333743916195
IL32,fid_23440,0.2819324690123066,5.976995596090589e-185,4.687887866733699e-183,0.3215404635672369,4.925720429717254e-243,5.7614520528674316e-241,+,0.2819324690123066
ACY1,fid_23412,0.2819189102729488,6.234785174500497e-185,4.889550219213823e-183,0.29055076435236926,8.13052396065566e-197,5.890666727319891e-195,+,0.2819189102729488
IL1RN,fid_23489,0.28190696274590366,6.4711279805364865e-185,5.074351517123007e-183,0.32684191453826167,1.6352798612928346e-251,2.0764711685243401e-249,+,0.28190696274590366
CDH2,fid_23494,0.2819061767630693,6.486986102158744e-185,5.086237967225612e-183,0.28575905872039453,3.627237671567553e-190,2.4417789979282358e-188,+,0.2819061767630693
DNAJB1,fid_23486,0.28189245217027226,6.770236107939436e-185,5.30775264865681e-183,0.29151161711274787,3.639331385649688e-198,2.6724377352628296e-196,+,0.28189245217027226
DEFB4A_DEFB4B,fid_23599,-0.28189102668746246,6.800354402878933e-185,5.330789895382763e-183,-0.28455940506813476,1.59948627773892e-188,1.0580234899301574e-186,-,0.28189102668746246
FGF21,fid_23556,-0.2818906354799681,6.808643399893278e-185,5.336712057573419e-183,-0.28105113695616146,9.25470161462402e-184,5.78831772589174e-182,-,0.2818906354799681
GSTA1,fid_23536,0.2818882307074764,6.859818395721876e-185,5.376243977119826e-183,0.2895887979488288,1.8009695959042333e-195,1.2872460737148884e-193,+,0.2818882307074764
PROS1,fid_23498,0.28187166502377264,7.222938143051865e-185,5.660221405339655e-183,0.31916252395789796,2.755984064626727e-239,3.0998679258382985e-237,+,0.28187166502377264
CLUL1,fid_23637,0.28186977573656,7.265552146494955e-185,5.693001867387963e-183,0.3044069145061754,8.73439193579029e-217,7.809603672139737e-215,+,0.28186977573656
TCTN3,fid_23489,0.2818602217404657,7.484924167117081e-185,5.864260986644254e-183,0.2767856378991355,4.610719788152717e-178,2.698457262535492e-176,+,0.2818602217404657
LEPR,fid_23565,0.28185012334725246,7.723990917105062e-185,6.050911880006886e-183,0.2966752394080991,1.6612593659749473e-205,1.3238184477918396e-203,+,0.28185012334725246
FTCD,fid_23498,0.28184461878596323,7.85750020239986e-185,6.154838592100973e-183,0.3000329457065207,2.3160297105620088e-210,1.9391339598634896e-208,+,0.28184461878596323
CES1,fid_23623,0.28183870154769725,8.003589999273227e-185,6.268596252976034e-183,0.24626096747950754,3.339196840491708e-140,1.2132732347387664e-138,+,0.28183870154769725
FGFR2,fid_23555,-0.2818330782621515,8.144935369178421e-185,6.378613855527768e-183,-0.31118961453768906,5.73623575242072e-227,5.709769882453717e-225,-,0.2818330782621515
ANGPTL2,fid_23489,0.28182943584606995,8.23781769972862e-185,6.450658561206047e-183,0.2924092739310632,1.9764776794499321e-199,1.4721923019392022e-197,+,0.28182943584606995
SORD,fid_23489,0.28182856176509136,8.260263861729016e-185,6.4675383420062076e-183,0.2983396283758385,6.6322049000139946e-208,5.407776665562118e-206,+,0.28182856176509136
ANGPTL2,fid_23500,0.2818270827115541,8.298384761383416e-185,6.496686013034328e-183,0.29267527670542876,8.319760784734186e-200,6.2250978494226196e-198,+,0.2818270827115541
FCAMR,fid_23480,0.28182613853503563,8.322811647260476e-185,6.515107713936434e-183,0.2918831016060892,1.0914942942627573e-198,8.059858675132522e-197,+,0.28182613853503563
TCTN3,fid_23488,0.2818137984903046,8.648742834972097e-185,6.769517987815642e-183,0.27744428916199143,6.175036085196144e-179,3.6456889390294847e-177,+,0.2818137984903046
ACE2,fid_23410,0.28181139449765713,8.713706387565887e-185,6.8196316651027254e-183,0.27292115311437753,5.4715838633866034e-173,3.008940584859763e-171,+,0.28181139449765713
CD14,fid_23480,0.28180581531479054,8.866357722876346e-185,6.938354489745841e-183,0.2808236950770048,1.8737983030622222e-183,1.1671391673776827e-181,+,0.28180581531479054
CCL16,fid_23599,-0.2818019610200553,8.973371560644703e-185,7.021342044132792e-183,-0.3140247964637006,2.6404181896498755e-231,2.7471196581755064e-229,-,0.2818019610200553
SMAD1,fid_23571,0.28179712649679545,9.109426787506692e-185,7.12703313389696e-183,0.2765524635177438,9.381958061129754e-178,5.467964044205758e-176,+,0.28179712649679545
STC1,fid_23478,0.28179635255504326,9.131397877929878e-185,7.143453935005545e-183,0.2797530626519733,5.1399059395068314e-182,3.144648967944183e-180,+,0.28179635255504326
NOMO1,fid_23497,0.28179104621406964,9.28346924999812e-185,7.261637148563694e-183,0.2924744135173493,1.599215195966689e-199,1.1922855473378445e-197,+,0.28179104621406964
HGF,fid_23553,-0.2817892748335806,9.334795219834016e-185,7.300999186944128e-183,-0.2974498397318272,1.2765694479680098e-206,1.0275196549679251e-204,-,0.2817892748335806
APOA2,fid_23569,0.28178512017384594,9.456291554618095e-185,7.395229015423526e-183,0.2864796183988116,3.698043831030961e-191,2.512716552072604e-189,+,0.28178512017384594
PRAP1,fid_23647,-0.2817608693973458,1.0197645078143724e-184,7.974141548996537e-183,-0.27955689627993496,9.414118868073364e-182,5.744340356150116e-180,-,0.2817608693973458
ITGAV,fid_23565,0.28174961531279336,1.0561134556242088e-184,8.257487081161783e-183,0.28602228288129133,1.5764434528833805e-190,1.0648772967497029e-188,+,0.28174961531279336
ITGA5,fid_23458,-0.2817381630471279,1.0944309976288071e-184,8.556161949419636e-183,-0.2809128505411821,1.4212368679137583e-183,8.866183279912667e-182,-,0.2817381630471279
HHEX,fid_23403,0.2817348416955413,1.1058012461165408e-184,8.644123741838368e-183,0.2791511321002961,3.286559486124606e-181,1.9924708631741043e-179,+,0.2817348416955413
PCBD1,fid_23563,-0.28173388406676103,1.1091014297326216e-184,8.668989152317357e-183,-0.3215000979736357,5.70655315597037e-243,6.671545338438314e-241,-,0.28173388406676103
TTR,fid_23552,-0.28173255678010267,1.1136917998541184e-184,8.703932522363105e-183,-0.30360978797931737,1.3188248094232942e-215,1.1645763030712458e-213,-,0.28173255678010267
LATS1,fid_23578,0.28173167573739827,1.1167493246452888e-184,8.726889886907428e-183,0.2753289888791843,3.856390503852044e-176,2.2068688814308203e-174,+,0.28173167573739827
EGLN1,fid_23639,0.28172400069135617,1.1437415018412057e-184,8.936860670014462e-183,0.29900392281282184,7.240715448241137e-209,5.968896960372636e-207,+,0.28172400069135617
ITGA11,fid_23642,0.2817191419398733,1.161164914726093e-184,9.072026831508986e-183,0.2842903077027683,3.730146121190169e-188,2.4566743706150522e-186,+,0.2817191419398733
CCL16,fid_23563,-0.2817078709060799,1.2026101258598758e-184,9.394822876062547e-183,-0.329065803596313,4.0340746042599105e-255,5.293537603698926e-253,-,0.2817078709060799
APOF,fid_23426,0.2816922902891699,1.2623457655254527e-184,9.860419506745087e-183,0.3688342472789588,0,0,+,0.2816922902891699
SKAP1,fid_23648,0.2816867349531121,1.2843538856789346e-184,1.0031251010981149e-182,0.28166646895694586,1.3679388150395904e-184,8.648750320755398e-183,+,0.2816867349531121
FURIN,fid_23589,0.281675496458782,1.330055124284709e-184,1.0387077426012457e-182,0.32145507961447634,6.724071075938583e-243,7.8560734676025e-241,+,0.281675496458782
SLC39A5,fid_23638,0.2816702296287136,1.352028029998079e-184,1.0557540664713512e-182,0.3578093273871864,1.5416237023819044e-304,3.3111699090601123e-302,+,0.2816702296287136
PRCP,fid_23628,0.28166710307933057,1.3652429003057926e-184,1.0659586018607363e-182,0.28802999243658384,2.6573232798472915e-193,1.8473696191436504e-191,+,0.28166710307933057
CD99L2,fid_23457,-0.2816626898339701,1.384116032708627e-184,1.0805783460468788e-182,-0.2800358892438474,2.146071041373652e-182,1.3201006779558674e-180,-,0.2816626898339701
KHK,fid_23495,0.28166148548723446,1.3893114936068285e-184,1.0845179488881375e-182,0.27727389783332507,1.0393152885516831e-178,6.120617164910941e-177,+,0.28166148548723446
STAB2,fid_23640,-0.28164495341490825,1.4626297964865559e-184,1.1416287345469499e-182,-0.2819501908912558,5.6560346803634226e-185,3.5950864387960006e-183,-,0.28164495341490825
FTCD,fid_23571,0.2816417322964777,1.4773587234291247e-184,1.1530013081807303e-182,0.2906623645428373,5.671465350588354e-197,4.115611853268254e-195,+,0.2816417322964777
AFM,fid_23595,-0.2816334441451828,1.5159417204697982e-184,1.1829862965758899e-182,-0.27981042553868063,4.3058557473002054e-182,2.6372540984797806e-180,-,0.2816334441451828
SYAP1,fid_23448,0.2816294547873141,1.5348701161567113e-184,1.1976287508280179e-182,0.26877848122374093,1.2191958187272054e-167,6.293227158023673e-166,+,0.2816294547873141
