name,wY_01,wY_02,wY_03,wY_04,wY_05,metabolite_label
fid_23532,-1.122107719409608,-22.274703359152017,15.15027729986974,11.410874088830017,4.758398472477796,Phospholipids in Large LDL
fid_23497,0.2479498143923124,-2.731016810241439,-0.04081294793353401,-3.6177566884582375,0.837650501249056,Phospholipids in Large VLDL
fid_23567,9.234739829531645,-14.89507446868332,-10.429383495933696,-8.283863478075322,19.742690227120494,Phospholipids in Medium HDL
fid_23539,-1.1658812407081565,-8.492814574902457,-3.047709244231955,7.206848765247949,-3.57938078527721,Phospholipids in Medium LDL
fid_23504,-3.17156299023073,-5.949035488120897,-7.854148028516028,0.7344128724763006,4.341052967073468,Phospholipids in Medium VLDL
fid_23574,-16.702971074924548,-18.624638482954225,15.682839882929928,-28.00953370119134,27.464809749963415,Phospholipids in Small HDL
fid_23546,5.920604347163358,-9.005904963316844,-7.214273636048032,9.067802460141992,-0.9322988750902704,Phospholipids in Small LDL
fid_23511,-2.117996353623562,-1.7524711126882786,-2.2220050650007934,9.46459611874463,-1.3433042141715137,Phospholipids in Small VLDL
fid_23412,7.768247963512704,-11.30361213932208,17.617923493517047,-15.448320921114966,3.845647849011801,Phospholipids in VLDL
fid_23553,-5.19107229819812,-0.00836846971211234,-8.14367380142405,0.1827350531771427,-7.043728419753248,Phospholipids in Very Large HDL
fid_23490,0.24277561301984085,7.149380876351107,0.9468096625367124,-1.1541675536258666,-4.765332768972206,Phospholipids in Very Large VLDL
fid_23518,0.5157767396158125,-4.174060731412847,-4.72648641292181,1.4275913128988589,7.350137074650913,Phospholipids in Very Small VLDL
fid_23579,-2.829536714423534,-2.648323509141309,1.4453173580934204,2.8142114245175422,2.9213177743151193,Phospholipids to Total Lipids in Chylomicrons and Extremely Large VLDL percentage
fid_23609,5.148764697641018,-0.7193246616023327,6.537742017717451,15.92387828948429,-25.265039786177688,Phospholipids to Total Lipids in IDL percentage
fid_23634,-2.395998994757727,11.328608237754018,37.46774940792978,-9.630451540148078,13.746249712300132,Phospholipids to Total Lipids in Large HDL percentage
fid_23614,0.8768855977819147,2.223628287942787,-1.3315926249714518,10.040634791637771,7.897952799764483,Phospholipids to Total Lipids in Large LDL percentage
fid_23589,17.625042665173552,-6.400338513131884,3.897561096594657,4.672534403099725,-6.2458921353815455,Phospholipids to Total Lipids in Large VLDL percentage
fid_23639,-1.4628524831439125,-2.5550488383608827,-16.704784019390196,5.729372776501888,16.470406000498556,Phospholipids to Total Lipids in Medium HDL percentage
fid_23619,-5.011261447624095,3.988160419154593,-15.931168600935964,-4.96947993332301,14.82424844437826,Phospholipids to Total Lipids in Medium LDL percentage
fid_23594,-0.483042009568456,7.067546864101654,-5.504064036414581,6.6253387263303445,3.0955713700127774,Phospholipids to Total Lipids in Medium VLDL percentage
fid_23644,-3.0860274065616373,-3.3938461780238427,-0.1408419661006942,-21.964734581116492,12.242211672883236,Phospholipids to Total Lipids in Small HDL percentage
fid_23624,-9.74218016280408,-5.602798422078208,-20.712291638965883,16.23131400724068,41.37321879841638,Phospholipids to Total Lipids in Small LDL percentage
fid_23599,5.245094332379872,-5.906440282302068,-0.8563388064558184,-3.5358985404865444,-0.8811135548737092,Phospholipids to Total Lipids in Small VLDL percentage
fid_23629,-14.68820351446628,4.47374083243098,10.732423923075734,15.723677796784996,30.481451479778183,Phospholipids to Total Lipids in Very Large HDL percentage
fid_23584,3.382040062811688,0.3439950699257549,3.791503053460314,4.881347045892104,1.6427192308638765,Phospholipids to Total Lipids in Very Large VLDL percentage
fid_23604,-7.223798425974052,1.8222396476547584,0.3505494690038154,-0.5345067273691262,2.646209602741752,Phospholipids to Total Lipids in Very Small VLDL percentage
fid_23446,-4.510816904297686,12.016765040030664,-4.834061391517645,-17.94686035271044,7.829581667720026,Polyunsaturated Fatty Acids
fid_23458,0.32739193124361826,-0.07287422620812484,-0.20626671864496765,0.12000440454202456,0.00103484315385347,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
fid_23453,-24.334531227855894,24.85839266508507,-1.5007836939680228,44.658497027349334,-11.212203850067366,Polyunsaturated Fatty Acids to Total Fatty Acids percentage
fid_23472,-0.0271284049518837,0.00267187054297481,-0.00705131880318136,0.01751507574623695,0.04259704321164225,Pyruvate
fid_23402,-15.717066431514649,-7.486060447541264,38.04726423630098,-0.3013009229657943,5.618317601822975,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
fid_23448,-8.238395493565614,2.5612560682986674,-15.720688480199971,-25.127812170515114,18.348281389802032,Saturated Fatty Acids
fid_23455,-14.7311774114753,23.56138923250054,3.026307831545647,18.378652869314426,5.719877738146286,Saturated Fatty Acids to Total Fatty Acids percentage
fid_23438,0.24754996372179708,0.15095148207694598,-0.3073005361770259,-0.17722163784705003,0.36014834579875904,Sphingomyelins
fid_23400,21.573483625219087,-6.591698219418144,-30.28055309786819,1.4127681224993212,17.617117633709537,Total Cholesterol
fid_23401,11.091778347825793,24.15163385866462,3.6212832160625648,5.1439915006433985,-18.346924207472192,Total Cholesterol Minus HDL-C
fid_23436,-2.4517112313070015,0.6376580933378942,0.25506191449914506,-2.0251011043542024,-3.685100787002248,Total Cholines
fid_23464,-20.188111239630015,30.30417471481636,-22.72375157127035,-5.752923510963888,-0.8948909854669722,Total Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
fid_23427,-54.08257775291409,34.92656032575764,-23.8751641027249,3.1867827130902477,15.36230737883324,Total Concentration of Lipoprotein Particles
fid_23415,-21.187556112256985,1.524655621580677,41.43489547092637,-12.183822234826232,58.05461616991797,Total Esterified Cholesterol
fid_23442,21.735085692040883,-5.282714793436932,38.87031497734808,64.35653627165287,-46.45945766243751,Total Fatty Acids
fid_23419,-9.222421283671157,1.084692685139884,17.491275927786145,-5.304548485230423,23.54593571471401,Total Free Cholesterol
fid_23482,4.695593048888208,-2.1225327464632953,5.87756437663254,9.096291844440296,-2.4424765820462877,Total Lipids in Chylomicrons and Extremely Large VLDL
fid_23426,-18.236731242352985,-32.36377451324504,10.359976684605693,54.509662018831925,45.34368297400425,Total Lipids in HDL
fid_23524,-46.95811081758739,-33.590956656514464,-58.54652835774889,2.153944885333829,-66.44865751931766,Total Lipids in IDL
fid_23425,-22.472899093479004,3.268407862793869,-41.92815103278581,3.754255548373373,-66.34107484370273,Total Lipids in LDL
fid_23559,5.501833094625931,13.46115650308052,2.4128827921833547,-7.147533294085173,6.5684179782165675,Total Lipids in Large HDL
fid_23531,-2.1522546204749036,35.95113693065866,-46.9133144510934,-20.208597850742912,36.16682770517753,Total Lipids in Large LDL
fid_23496,-1.1876468578759685,-12.35737717755036,1.4376191211671985,15.53909807169873,-7.894155092926532,Total Lipids in Large VLDL
